game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,Xbox One,13m 34.260s,https://www.youtube.com/watch?v=Ea-UDsqBn44,,solo,2025-09-15,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/m32ojkdy,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylq5o7lr=gq792yyl,Xbox One,13m 11.430s,https://www.youtube.com/watch?v=-NRpxleG2WY,,solo,2025-09-08,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/mr58x2gy,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=q65nyr7l; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; 6njo6684=5len58ml,Xbox One,25m 11.670s,https://www.youtube.com/watch?v=McHBbgqE1rM,,solo,2025-08-23,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/y9w2dkez,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; 6njo6684=5len58ml,Xbox One,20m 37.800s,https://youtu.be/qLen3TeHTwg?si=760genmRrv_IzR36,,solo,2025-07-19,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/y8gkv81z,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; 6njo6684=5len58ml,Xbox One,24m 34.140s,https://www.youtube.com/watch?v=jCJc8ZwYRSs,,solo,2025-07-12,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/mepd3j3y,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=zqoxnzxq; onvyp7nm=0139rzx1,Xbox One,10m 14.767s,https://www.youtube.com/watch?v=WaC1L4MZ02g,https://www.youtube.com/watch?v=L-xAV3L_4Dk; https://www.youtube.com/watch?v=yhXEC_dkRw8; https://youtu.be/FLZ_zS9obJ0?si=JdPh3opj9bgUTZew,co-op,2025-07-10,4,bigmouthbass,Pinkhalfmoon,NATEDOG0026,Excosis,http://www.speedrun.com/iwzombies/run/y6846rpz,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; 6njo6684=5len58ml,Xbox One,19m 0.110s,https://youtu.be/r0W6Ls-4f2I?si=mQGgnr9-39ZdsynS,,co-op,2025-06-30,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/z16l3vwm,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=0139rzx1,Xbox One,10m 59.600s,https://www.youtube.com/watch?v=G7V4GnKNLwc,,co-op,2025-06-28,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/zngp5qvm,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylq5o7lr=81we9x91,Xbox One,4m 21.000s,https://www.youtube.com/watch?v=2drHeUkYBX4,,solo,2025-06-17,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/zx0o12qz,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylq5o7lr=gq792yyl,Xbox One,15m 9.970s,https://www.youtube.com/watch?v=VdXao8rJj1w,,solo,2025-06-10,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/zqp15d1m,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=q65nyr7l; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylq5o7lr=gq792yyl,Xbox One,18m 44.010s,https://www.youtube.com/watch?v=mWTqbGR94MU,,solo,2025-05-26,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/yv5err6m,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylq5o7lr=gq792yyl,Xbox One,13m 37.550s,https://www.youtube.com/watch?v=UV_SbnEYK5A,,solo,2025-05-09,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/zqprrkrm,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=5q87x43l,Xbox One,14m 29.610s,https://www.youtube.com/watch?v=VUzqeRtWQpw,,co-op,2025-04-06,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/yww7o20y,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; onvyp7nm=5q87x43l,Xbox One,23m 56.890s,https://youtu.be/P4MpsGUX6wo?si=zdGtuRbVNrR0KOL8,,co-op,2025-04-06,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/z08420em,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; onvyp7nm=0139rzx1,Xbox One,18m 52.750s,https://youtu.be/hgT2PDBT6GY?si=OnwPIyCrP1H1Wdr0,,co-op,2025-04-06,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/z1v40v9z,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; ylq5o7lr=gq792yyl,Xbox One,12m 55.000s,https://www.youtube.com/watch?v=_8Ef8pt1QaQ,,co-op,2025-04-05,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/y8o4pndm,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=jq6yp6n1,Xbox One,7m 14.000s,https://www.youtube.com/watch?v=sics_P0MNaM,,solo,2025-04-03,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/yjev5nnm,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=q65nyr7l; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,Xbox One,18m 32.940s,https://www.youtube.com/watch?v=ibS62oWhc4A,,solo,2025-03-24,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/ydopdwjz,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; ylpkr68g=jq6yp6n1,Xbox One,9m 3.000s,https://www.youtube.com/watch?v=VsUA1vxOmww,,co-op,2025-03-20,2,Pinkhalfmoon,reddeath9248,,,http://www.speedrun.com/iwzombies/run/z08k33em,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=rqvvdj6q,Xbox One,2m 2.610s,https://www.youtube.com/watch?v=AN_Y3_n6loA,,solo,2025-03-17,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/m3wvqegy,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; ylq5o7lr=gq792yyl,Xbox One,10m 40.580s,https://youtu.be/mPm-YXzK66E?si=TWv1-0132JdcxG9J,,co-op,2025-03-16,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/zxj0o48y,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; onvyp7nm=rqvvdj6q,Xbox One,6m 4.970s,https://www.youtube.com/watch?v=U20W-R2RcR8,,solo,2025-03-13,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/z08847om,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=5le28pkl,Xbox One,5m 36.390s,https://www.youtube.com/watch?v=FeV7E3Ng5O0,,solo,2025-03-13,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/y4jj472y,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,Xbox One,18m 44.740s,https://www.youtube.com/watch?v=OQuHXqhiy-4,,solo,2025-03-11,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/z1vv9n9z,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; ylpkr68g=0q5v8d2l,Xbox One,21m 25.790s,https://www.youtube.com/watch?v=UjId7OSAu3c,,co-op,2025-03-11,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/mr002dgm,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; ylpkr68g=jq6yp6n1,Xbox One,8m 48.000s,https://www.youtube.com/watch?v=SCOPO6pFrIE,,co-op,2025-03-11,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/ylppljnm,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=jq6yp6n1,Xbox One,7m 21.000s,https://www.youtube.com/watch?v=7m-iJx90YyQ,,solo,2025-03-11,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/yjeewqdm,rejected
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,Xbox One,17m 37.400s,https://www.youtube.com/watch?v=E64zd4I6uQE,,solo,2025-03-11,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/yvnnv7om,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=q65nyr7l; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,Xbox One,21m 46.540s,https://www.youtube.com/watch?v=j0_jZuCf__o,,solo,2025-03-11,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/y6ggqj6m,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,Xbox One,23m 35.270s,https://www.youtube.com/watch?v=YP7nuhj4fpA,,solo,2025-03-11,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/y8ookg1m,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=5le28pkl,Xbox One,3m 27.980s,https://www.youtube.com/watch?v=9KoaXH6QkgI,,solo,2025-03-11,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/m3wwkw4y,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; ylpkr68g=0q5v8d2l,Xbox One,16m 53.060s,https://youtu.be/fvVP1xiyk-c?si=bpDbSsHPKIeiYht1,,co-op,2025-03-11,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/zxjjwj5y,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; ylpkr68g=0q5v8d2l,Xbox One,17m 3.680s,https://www.twitch.tv/videos/2384303207,,co-op,2025-02-24,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/y8ok535m,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=5lmon0m1; ylpkr68g=5le28pkl,Xbox One,2m 56.430s,https://www.youtube.com/watch?v=Ko6p_3hJL3s,,co-op,2025-02-24,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/m3wke9wy,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=jq6yp6n1,Xbox One,7m 21.000s,https://www.youtube.com/watch?v=7m-iJx90YyQ,,solo,2025-01-29,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/ywwwn23y,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; onvyp7nm=rqvvdj6q,Xbox One,3m 44.610s,https://www.youtube.com/watch?v=dnPSHUFWGtI,,solo,2025-01-15,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/zq22o11z,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=q65nyr7l; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; 6njo6684=5len58ml,Xbox One,22m 47.840s,https://www.youtube.com/watch?v=1vaddfs20oE,,solo,2024-11-24,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/m7vj6wem,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=q65nyr7l; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,Xbox One,14m 58.100s,https://www.youtube.com/watch?v=g_K_A59blqE,,solo,2024-10-19,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/yo58prdz,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=z19rxg81; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; 6njo6684=0q54p87l,Xbox One,3m 46.560s,https://youtu.be/zi2_l3gbm6A?si=2ZJ9FhXiGPPRiOrd,,solo,2024-09-18,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/y9wwx0nz,verified
Call of Duty: Infinite Warfare Zombies,,Attack of the Radioactive Thing,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylq5o7lr=21ge9kml,Xbox One,3m 33.680s,https://www.youtube.com/watch?v=c2zfSX-c8B0,,solo,2024-07-13,1,Pinkhalfmoon,,,,http://www.speedrun.com/iwzombies/run/zqq6vn5z,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; ylpkr68g=5le28pkl,Xbox One,2m 16.300s,https://www.youtube.com/watch?v=et_zs666tJE,,co-op,2024-06-24,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/y6v130jm,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; 6njo6684=0q54p87l,Xbox One,1m 18.310s,https://www.twitch.tv/videos/2179439143,,co-op,2024-06-23,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/zq8oo08z,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=81w486vq; onvyp7nm=rqvvdj6q,Xbox One,1m 3.690s,https://www.twitch.tv/videos/2179433469,,co-op,2024-06-23,3,Pinkhalfmoon,NATEDOG0026,IgotVisionz,,http://www.speedrun.com/iwzombies/run/m30446qm,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=rqvvdj6q,Xbox One,1m 16.390s,https://www.twitch.tv/videos/2179435136,,co-op,2024-06-23,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/zxqrrl8m,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=rqvvdj6q,Xbox One,1m 17.580s,https://www.youtube.com/watch?v=ZEiCf-XKZKw,,co-op,2024-06-19,2,Pinkhalfmoon,NATEDOG0026,,,http://www.speedrun.com/iwzombies/run/yjov1kgz,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=0139rzx1,Xbox One,11m 28.130s,https://www.youtube.com/watch?v=CR5fFZn32is&t=451s,,co-op,2024-02-24,2,NATEDOG0026,Pinkhalfmoon,,,http://www.speedrun.com/iwzombies/run/m30o5xqm,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=0139rzx1,Xbox One,11m 41.660s,https://www.youtube.com/watch?v=01c6jkSh5qM,,co-op,2024-02-17,2,NATEDOG0026,Pinkhalfmoon,,,http://www.speedrun.com/iwzombies/run/y6v3k9jm,verified
