game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=xqkxxn19,PC,1h 19m 43.460s,https://www.youtube.com/watch?v=IxwejS-d0YI,,co-op,2023-10-09,3,ThatGuyExodus,GamerGamingARP,NIXHOLXS,,http://www.speedrun.com/bo2zombies/run/y2kdvr9y,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,20m 41.550s,https://www.youtube.com/watch?v=vUN4qPHM9O0&t=442s,,co-op,2023-10-09,3,ThatGuyExodus,NIXHOLXS,GamerGamingARP,,http://www.speedrun.com/bo2zombies/run/yoo39qdy,verified
