game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,PlayStation 4,5m 1.451s,https://www.youtube.com/watch?v=U7Fqg78WPeY,,co-op,2016-11-27,2,Davy_esp,CasteHappy,,,http://www.speedrun.com/bo3zombies/run/8m7l0rey,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,PlayStation 4,4m 54.611s,https://www.youtube.com/watch?v=oQ64equW7Po,,co-op,2016-11-27,2,Davy_esp,CasteHappy,,,http://www.speedrun.com/bo3zombies/run/0zngew7m,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,PlayStation 4,4m 30.754s,https://youtu.be/gr795vQUU1A,,co-op,2016-11-27,2,Davy_esp,CasteHappy,,,http://www.speedrun.com/bo3zombies/run/dy4nk33m,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,PlayStation 4,5m 17.000s,https://www.youtube.com/watch?v=ah0L6nEkg9s&t=8s,,co-op,2016-11-21,2,Davy_esp,CasteHappy,,,http://www.speedrun.com/bo3zombies/run/8m7lwd5y,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=5leo55qo,PlayStation 4,5m 17.000s,https://www.youtube.com/watch?v=ah0L6nEkg9s&t=7s,,co-op,2016-11-13,2,Davy_esp,CasteHappy,,,http://www.speedrun.com/bo3zombies/run/dy4n102m,rejected
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=21d554le,PlayStation 4,42m 19.000s,https://www.youtube.com/watch?v=e26O_PNvnCs,,co-op,2016-11-06,2,Davy_esp,CasteHappy,,,http://www.speedrun.com/bo3zombies/run/jy9prvem,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,PlayStation 4,5m 26.520s,https://www.youtube.com/watch?v=8B12It-df_0&t=27s,,co-op,2016-11-05,2,Davy_esp,CasteHappy,,,http://www.speedrun.com/bo3zombies/run/1zq2np9z,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=013xxg31,PC,14m 5.000s,https://www.twitch.tv/videos/2474540713,,solo,2025-06-03,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/y9enqxkz,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=013xxg31,PC,14m 10.000s,https://www.twitch.tv/videos/2473538737,,solo,2025-05-31,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/zqpg0xxm,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=013xxg31,PC,14m 51.000s,https://www.twitch.tv/videos/2471767751,,solo,2025-05-29,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/y9en5rez,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=013xxg31,PC,14m 53.000s,https://www.twitch.tv/videos/2471452915,,solo,2025-05-29,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/mrd4817z,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=klrdewqp,PC,4m 46.000s,https://www.twitch.tv/videos/2468797453,,solo,2025-05-26,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/y6jrv8jm,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=klrdewqp,PC,5m 33.000s,https://www.twitch.tv/videos/2468479563?filter=highlights&sort=time,,solo,2025-05-26,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/y9e1kd2z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=4lxggnrq,PC,15m 0.000s,https://www.twitch.tv/videos/2465506726,,solo,2025-05-22,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/mrd9844z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=4lxggnrq,PC,16m 33.650s,https://www.twitch.tv/videos/2465376592,,solo,2025-05-22,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/zg6vnjdm,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=4lxggnrq,PC,17m 1.460s,https://www.twitch.tv/videos/2464952070,,solo,2025-05-22,1,CasteHappy,,,,http://www.speedrun.com/bozombies/run/zng3ww9m,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=5q8o3g1d; r8rq1rle=z19xxnk1,PC,23m 29.000s,https://www.twitch.tv/videos/588703824,,co-op,2020-04-11,4,Davy_esp,Okuu723,CasteHappy,Grmn3,http://www.speedrun.com/bozombies/run/zpr02ggm,verified
