game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=814jp01d; wlewprl6=xqkd5nl9,PlayStation 3,31m 25.000s,https://youtube.com/watch?v=gYrQ5NvQKrg,,co-op,2023-09-27,4,BARTLE__,KingKorbs,Nasty-iVx,xTheCena,http://www.speedrun.com/bo3zombies/run/zpp4gdnz,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=5leo55qo; 6njz75l4=jqzdkmlp,PlayStation 4,2m 15.000s,https://youtu.be/8AynL7Nmt5I,,solo,2017-03-30,1,BARTLE__,,,,http://www.speedrun.com/bo3zombies/run/z0eww08m,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=5q8d4d3l; 2lg396np=5leo55qo; p85pd5lg=rqvvk45q,PlayStation 4,28m 17.000s,https://www.youtube.com/watch?v=sskNpV5VliU,,solo,2016-12-19,1,BARTLE__,,,,http://www.speedrun.com/bo3zombies/run/pm32regy,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=5leo55qo; 38dw04n0=jqz2ogqp,PlayStation 3,34m 45.000s,https://www.youtube.com/watch?v=6fSComJ4r5I,,solo,2016-11-29,1,BARTLE__,,,,http://www.speedrun.com/bo3zombies/run/0y6jv7pm,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=5leo55qo; 38dw04n0=5lm3y41v,PlayStation 4,34m 45.000s,https://www.youtube.com/watch?v=6fSComJ4r5I,,solo,2016-11-28,1,BARTLE__,,,,http://www.speedrun.com/bo3zombies/run/oy28kwwy,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=814jp01d; 38dw04n0=5lm3y41v,PlayStation 4,40m 19.000s,https://www.youtube.com/watch?v=KaXLb5ofuGA&feature=youtu.be,,co-op,2016-10-07,4,BARTLE__,mashmanos,smidjuholl,iKillerChris,http://www.speedrun.com/bo3zombies/run/8m7ordey,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=814jp01d; gnx65jnv=gq75zgy1,PlayStation 4,24m 28.000s,https://www.youtube.com/watch?v=h2KUflW9Uc0&feature=youtu.be,,co-op,2016-10-04,4,BARTLE__,mashmanos,KingKorbs,JP_BaCorns,http://www.speedrun.com/bo3zombies/run/8y8pl0xz,verified
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=814jp01d; ylqx7m8r=81py7rv1,PlayStation 4,9m 49.000s,https://youtu.be/rKJyc_gNBlI,,co-op,2016-10-04,4,BARTLE__,smidjuholl,JoshCarrTheKid,jaydizzle1981,http://www.speedrun.com/bo3zombies/run/pm3j45wz,rejected
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=814jp01d; ylqx7m8r=xqkerpdq,PlayStation 4,16m 23.000s,https://youtu.be/rKJyc_gNBlI,,co-op,2016-10-04,4,BARTLE__,JoshCarrTheKid,jaydizzle1981,Smidjuholl,http://www.speedrun.com/bo3zombies/run/dy4l4wnz,rejected
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=814jp01d; gnx65jnv=gq75zgy1,PlayStation 4,25m 53.000s,https://www.youtube.com/watch?v=LJBjl4LgE64,,co-op,2016-10-03,4,BARTLE__,mashmanos,KingKorbs,JP_BaCorns,http://www.speedrun.com/bo3zombies/run/7z0q29em,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=5lmg2gml; 2lg396np=4lxz9212; gnx65jnv=gq75zgy1,PlayStation 4,26m 11.000s,https://www.youtube.com/watch?v=zEGFKzSVgdo,,co-op,2016-10-03,3,BARTLE__,mashmanos,KingKorbs,,http://www.speedrun.com/bo3zombies/run/0y6ewrpz,verified
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=814jp01d; 6njz75l4=21d554le,PlayStation 4,37m 36.000s,https://www.youtube.com/watch?v=GLaQUz0_FxA,,co-op,2016-10-03,4,BARTLE__,mashmanos,Smidjuholl,JoshCarrTheKid,http://www.speedrun.com/bo3zombies/run/8y8plr1z,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=5q8d4d3l; 2lg396np=0q56pm1p; p85pd5lg=rqvvk45q,PlayStation 4,25m 32.000s,https://www.youtube.com/watch?v=mwvIo3-TJpY&feature=youtu.be,,co-op,2016-10-03,2,BARTLE__,mashmanos,,,http://www.speedrun.com/bo3zombies/run/8yvxe96z,verified
