game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,36m 32.097s,https://www.youtube.com/watch?v=_2h38Q_GDNY,,solo,2021-03-06,1,Hatooo,,,,http://www.speedrun.com/bocwz/run/y2vk676z,verified
