game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=0q5g472l; 2lg396np=0q56pm1p; ql659jn9=jqzv9eml,PC,24.840s,https://youtu.be/E3LgdTq4wfs,,co-op,2024-01-07,2,hydr8,Dammen,,,http://www.speedrun.com/bo3zombies/run/zppkvqvz,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=0q56pm1p; jlzz6xl2=0q54r9rl,PC,36.740s,https://youtu.be/ZOupDm-kN10,,co-op,2024-01-06,2,hydr8,Dammen,,,http://www.speedrun.com/bo3zombies/run/y4kjjrkm,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=0q56pm1p; 38dw04n0=jq6om7qm,PC,57.730s,https://youtu.be/n_vIN95up8g,,co-op,2023-08-06,2,hydr8,Fahadd,,,http://www.speedrun.com/bo3zombies/run/z5pwgl5m,rejected
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=4lxz9212; 6njz75l4=jqzdk2lp,PC,57.580s,https://youtu.be/0PjY5X-tZLo,,co-op,2023-07-20,3,Fahadd,hydr8,prime_is_overrated,,http://www.speedrun.com/bo3zombies/run/mrlv81gm,rejected
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=0q5g472l; 2lg396np=4lxz9212; ql659jn9=jqzv9eml,PC,23.840s,https://youtu.be/h5BNv6A21iE,,co-op,2023-07-20,3,Fahadd,hydr8,prime_is_overrated,,http://www.speedrun.com/bo3zombies/run/yvplj9oy,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=0q56pm1p; jlzz6xl2=gq79pjvl,PC,2m 10.000s,https://youtu.be/olP9SNTTnsE,,co-op,2023-07-12,2,Fahadd,hydr8,,,http://www.speedrun.com/bo3zombies/run/yj222x3m,rejected
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=xqkmomkl; 2lg396np=0q56pm1p; 6njz75l4=jqzdk2lp,PC,1m 12.410s,https://www.youtube.com/watch?v=XKHZjukMK-k,,co-op,2023-04-24,2,Fahadd,hydr8,,,http://www.speedrun.com/bo3zombies/run/yl63ovxy,rejected
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=jqzxgx81; 2lg396np=0q56pm1p; 38dw04n0=jq6om7qm,PC,59.700s,https://youtu.be/S4WbWqYMlcs,,co-op,2023-04-09,2,hydr8,Fahadd,,,http://www.speedrun.com/bo3zombies/run/z1q4wqgy,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=0q56pm1p; jlzz6xl2=gq79pjvl,PC,25.310s,https://youtu.be/toVPYgkAWAQ,,co-op,2023-04-06,2,Fahadd,hydr8,,,http://www.speedrun.com/bo3zombies/run/mkvnkkly,rejected
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=jqzxgy81; 2lg396np=0q56pm1p; ylp4kjlg=5q84y46l,PC,4m 9.400s,https://youtu.be/0Kd546BOknA,,co-op,2023-04-04,2,Fahadd,hydr8,,,http://www.speedrun.com/bo3zombies/run/mropjwgm,rejected
