game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Outbreak,2lgr6kon=rqvo0d7l; wl313m68=klrvyvoq,Xbox One,50m 10.011s,https://youtu.be/BYQGTLA6gXA.,https://www.twitch.tv/videos/943731894,co-op,2021-03-10,2,Nebula_I,elast,,,http://www.speedrun.com/bocwz/run/yd9lq5qz,verified
Call of Duty: Black Ops Cold War Zombies,,Outbreak,2lgr6kon=rqvo0d7l; wl313m68=xqk2m5yq,Xbox One,50m 7.000s,https://youtu.be/BYQGTLA6gXA,https://www.twitch.tv/videos/943731894,co-op,2021-03-10,2,Nebula_I,elast,,,http://www.speedrun.com/bocwz/run/mr453g8z,verified
