game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,18m 39.160s,https://www.youtube.com/watch?v=P3wrPK0-fHw&t=1s,,solo,2025-05-26,1,Daniel793,,,,http://www.speedrun.com/iwzombies/run/m3vgw1wz,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,19m 39.330s,https://www.youtube.com/watch?v=aQ1RSeK5N4c,,solo,2025-05-22,1,Daniel793,,,,http://www.speedrun.com/iwzombies/run/yjq64nom,verified
