game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call Of Duty Zombies Category Extension,,jdzp196k,68kmpxzl=zqom2g41; ylq9pd78=rqv6z56l,PC,19m 27.070s,https://www.youtube.com/watch?v=iLpJ6w_HFhg,,solo,2026-01-01,1,Eyahseth,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/yo50l91z,verified
Call Of Duty Zombies Category Extension,,jdzp196k,68kmpxzl=zqom2g41; ylq9pd78=rqv6z56l,PC,20m 48.510s,https://www.youtube.com/watch?v=8fGeTZWl6KI,,solo,2025-12-24,1,Eyahseth,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/yw5n6j9y,verified
Call of Duty: Black Ops 3 Category Extension,,SOE with Round Skips,ylpxvekn=lmov88m1; 6njxv458=q5vyxx2l; kn034j0n=1926558q,PC,19m 27.070s,https://www.youtube.com/watch?v=iLpJ6w_HFhg,,solo,2026-01-01,1,Eyahseth,,,,http://www.speedrun.com/bo3zce/run/y2r6pr7m,verified
Call of Duty: Black Ops III Zombies,Der Riese: Declassified,Round 30,2lg396np=5leo55qo,PC,36m 15.350s,https://www.youtube.com/watch?v=naLk8yPgmIs,,solo,2026-01-06,1,Eyahseth,,,,http://www.speedrun.com/bo3zombies/run/y8npxqwy,verified
