game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=klrmdjqp; onv92m8m=21g366qz,PC,2h 30m 43.000s,https://www.youtube.com/watch?v=8Dwhl1NDBco,,co-op,2024-04-04,2,Sary,CRAFTEDsam,,,http://www.speedrun.com/bozombies/run/z0kqj9jm,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=klrmdjqp; rn1zvdlj=jq6pen1m,PC,45m 54.000s,https://www.twitch.tv/videos/452109027,,co-op,2021-01-01,2,CRAFTEDsam,Operative,,,http://www.speedrun.com/bozombies/run/m3g498gz,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=klrmdjqp; p85rgxng=013p6kl5,PC,43m 10.000s,https://www.twitch.tv/videos/554862199,,co-op,2020-01-07,2,CRAFTEDsam,nosh_,,,http://www.speedrun.com/bozombies/run/yj6005gz,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=klrde0qp,PC,35m 57.000s,https://www.twitch.tv/videos/543031257,,co-op,2019-12-26,2,CRAFTEDsam,Toltie,,,http://www.speedrun.com/bozombies/run/zgv9pp0z,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=klrmdjqp; j84594n9=mln9o6qp,PC,1h 39m 8.000s,https://youtu.be/bCiR9IsZh-o,,co-op,2019-06-26,2,CRAFTEDsam,Phonestevey,,,http://www.speedrun.com/bozombies/run/y8rnwnnm,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=81pz3el7,PC,38m 8.000s,https://www.twitch.tv/videos/448920629,,co-op,2019-03-07,2,CRAFTEDsam,NIRAJ_,,,http://www.speedrun.com/bozombies/run/y66vn2qy,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=klrmdjqp; onv92m8m=gq76oplp,PC,39m 36.000s,https://www.twitch.tv/videos/448916638,,co-op,2019-01-31,2,CRAFTEDsam,Toltie,,,http://www.speedrun.com/bozombies/run/me961g0z,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=gq7ovrlp,PC,1h 59m 4.000s,https://www.twitch.tv/videos/443459164,,co-op,2018-12-26,2,CRAFTEDsam,Toltie,,,http://www.speedrun.com/bozombies/run/y6r80ojy,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=gq7ovrlp,PC,2h 22m 24.000s,https://youtu.be/QNfgj6Kube8,,co-op,2018-11-18,2,TTS4life,CRAFTEDsam,,,http://www.speedrun.com/bozombies/run/yj67p8nz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=81pz3el7,PC,38m 46.000s,https://youtu.be/jhna13Bczw4,,co-op,2018-10-17,2,CRAFTEDsam,Galaaxy,,,http://www.speedrun.com/bozombies/run/zqg8089m,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=xqk3g919,PC,1h 37m 24.000s,https://youtu.be/Nw_IL9TIhDU,,co-op,2017-12-28,2,SlyRavenxD,CRAFTEDsam,,,http://www.speedrun.com/bozombies/run/zx6q7v5z,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=8149knjq; ylqzqmlr=9qj2w8g1,PC,38m 17.000s,https://www.twitch.tv/videos/332419923,,co-op,2018-11-06,2,Cruppz,CRAFTEDsam,,,http://www.speedrun.com/wawzombies/run/zx48dvey,verified
Call of Duty: World at War Zombies,,Der Riese,5ly09jn4=z19x5wk1; ylqzqmlr=9qj2w8g1,Xbox One,1h 1m 8.000s,https://www.twitch.tv/videos/70437287,,co-op,2016-11-26,3,CRAFTEDsam,Cirrated,420187,,http://www.speedrun.com/wawzombies/run/zn3v1q9y,verified
