game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=814g6d01; gnxj7pgl=810y752l,PC,4m 59.290s,https://youtu.be/k8su6yO15Po,,solo,2022-11-12,1,notitsam,,,,http://www.speedrun.com/bocwz/run/m3x441qm,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=gq70vzyl; dlo750j8=jq6w74jl,PC,4m 59.290s,https://youtu.be/PmmLvQReLI0,,solo,2022-11-12,1,notitsam,,,,http://www.speedrun.com/bocwz/run/yjdvr8gy,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=p12pepkq; jlzrv9y8=81wj8nvq,PC,4m 35.830s,https://youtu.be/kTi6fK_uIMg,,solo,2022-11-12,1,notitsam,,,,http://www.speedrun.com/bocwz/run/me15p33y,verified
Call of Duty: Black Ops Cold War Zombies,,Forsaken,2lgr6kon=0137jrdl; yn2wg5gn=0q5m67vl; 6nj5r4vl=21dnw23l,PC,1m 59.280s,https://youtu.be/z7gHtF1WcF8,,solo,2022-11-11,1,notitsam,,,,http://www.speedrun.com/bocwz/run/yd1xl9jy,verified
Call of Duty: Vanguard Zombies,,Shi No Numa,gnxwrkj8=jq6wev7l; 2lg50gq8=5leppz61; 78910jqn=4lxnn8j1,PC,1m 59.567s,https://youtu.be/IAG2zfze_0I,,co-op,2022-11-24,2,notitsam,Vistek,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/yjdn90ny,verified
Call of Duty: Vanguard Zombies,,Shi No Numa,gnxwrkj8=9qjo82gl; 2lg50gq8=5leppz61; 78910jqn=4lxnn8j1,PC,3m 26.670s,https://youtu.be/u0lkqf5euuo,,solo,2022-11-14,1,notitsam,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/yw6944nm,verified
