game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; p85revng=0q5pdrlp,PC,10m 11.300s,https://www.youtube.com/watch?v=gBnVSetxVQw,,co-op,2020-09-20,2,VyLonz,lurven,,,http://www.speedrun.com/bo2zombies/run/y912nwrm,rejected
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; p85revng=0q5pdrlp,PC,10m 11.900s,https://www.youtube.com/watch?v=gBnVSetxVQw,,co-op,2020-09-20,2,VyLonz,lurven,,,http://www.speedrun.com/bo2zombies/run/z1o187wm,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; gnxjp4lv=814prw1d,PC,20m 14.000s,https://www.youtube.com/watch?v=WYi747otobo,,co-op,2020-08-19,2,VyLonz,lurven,,,http://www.speedrun.com/bo2zombies/run/zx2r8p5m,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; gnxjp4lv=814prw1d,PC,22m 20.900s,https://youtu.be/RIgujwCTv7Q,,co-op,2020-08-17,2,VyLonz,lurven,,,http://www.speedrun.com/bo2zombies/run/yw874w3y,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; p85revng=21dwgjle,PC,36m 6.800s,https://youtu.be/4mOaH6seXmE,,co-op,2020-05-04,2,VyLonz,lurven,,,http://www.speedrun.com/bo2zombies/run/z5j3x1em,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; 9l79x4n1=5q84kgrl,PC,19m 43.500s,https://youtu.be/u4pmLhOyLsc,,co-op,2020-04-30,3,VyLonz,Snooker9,lurven,,http://www.speedrun.com/bo2zombies/run/y655k56z,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 17.700s,https://www.youtube.com/watch?v=u4pmLhOyLsc,,co-op,2020-04-30,3,VyLonz,Snooker9,lurven,,http://www.speedrun.com/bo2zombies/run/y82252dy,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,19m 42.100s,https://www.youtube.com/watch?v=ScZ9xkE5Z1g,,co-op,2020-04-30,3,VyLonz,Snooker9,lurven,,http://www.speedrun.com/bo2zombies/run/m7ggrg4m,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,3m 35.000s,https://www.youtube.com/watch?v=ScZ9xkE5Z1g,,co-op,2020-04-30,3,VyLonz,Snooker9,lurven,,http://www.speedrun.com/bo2zombies/run/y255ld5y,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 3.950s,https://youtu.be/pnZCHEycqws,,solo,2018-09-25,1,lurven,,,,http://www.speedrun.com/bo2zombies/run/y898jddm,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 4.690s,https://www.youtube.com/watch?v=lKUtIOuGhS0&feature=youtu.be,,solo,2018-09-18,1,lurven,,,,http://www.speedrun.com/bo2zombies/run/ywpk1k2z,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 68kozzn2=81pjwk17,PC,29.480s,https://youtu.be/vaprWTmNmG0,,solo,2017-10-31,1,lurven,,,,http://www.speedrun.com/bo2zombies/run/zxv7pw5y,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 9l79x4n1=5q84kgrl,PC,16m 20.000s,https://www.youtube.com/watch?v=Wjoe-prkNbA,,co-op,2017-10-25,2,Cylarne,lurven,,,http://www.speedrun.com/bo2zombies/run/y976qwrm,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 8.000s,https://www.youtube.com/watch?v=Wjoe-prkNbA,,co-op,2017-10-25,2,Cylarne,lurven,,,http://www.speedrun.com/bo2zombies/run/y97kdlem,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=5q84kgrl,PC,14m 54.000s,https://www.youtube.com/watch?v=50T7Mv7GoF4,,solo,2017-10-24,1,lurven,,,,http://www.speedrun.com/bo2zombies/run/m7960l5y,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 8.000s,https://www.youtube.com/watch?v=pVbS4cA5Xhw,,solo,2017-10-23,1,lurven,,,,http://www.speedrun.com/bo2zombies/run/m3d3x8qz,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,2m 57.000s,https://www.youtube.com/watch?v=qd3N0aOi9Mk,,co-op,2017-10-20,2,lurven,Cylarne,,,http://www.speedrun.com/bo2zombies/run/mrq71p2y,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,16m 46.900s,https://www.youtube.com/watch?v=qd3N0aOi9Mk,,co-op,2017-10-20,2,lurven,Cylarne,,,http://www.speedrun.com/bo2zombies/run/zxv7grqy,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 13.730s,https://www.youtube.com/watch?v=6gNNr1FrXZ0,,solo,2017-10-20,1,lurven,,,,http://www.speedrun.com/bo2zombies/run/y23px46m,verified
