game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Vanguard Zombies,,Shi No Numa,gnxwrkj8=jq6wev7l; 2lg50gq8=5leppz61; 78910jqn=81w66w6l,PC,25m 14.048s,https://youtu.be/ad4nvYutPCA,,co-op,2022-07-09,2,ShonufZ,ToxemicFox30790,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/me3pvj8z,verified
Call of Duty: Vanguard Zombies,,Shi No Numa,gnxwrkj8=jq6wev7l; 2lg50gq8=5leppz61; 78910jqn=81w66w6l,PC,27m 15.018s,https://www.twitch.tv/videos/1522951497,,co-op,2022-07-05,2,ShonufZ,ToxemicFox30790,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/m76l975y,verified
