game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,50m 31.000s,https://www.youtube.com/watch?v=zBhR7g2eqP0,https://www.youtube.com/watch?v=Km0HZWL6HwE,co-op,2025-02-01,2,z0nda21,cjaym,,,http://www.speedrun.com/BO6Zombies/run/z08pk1em,verified
