game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Advanced Warfare Zombies,,Infection,wle6xk48=zqom0w21; j84k6d2n=21ge7dnl; p8509kvn=1dk9654l,PC,1m 31.000s,https://www.youtube.com/watch?v=asBaA49L1R0,,solo,2022-05-31,1,Donold,,,,http://www.speedrun.com/awzombies/run/zx7734gy,verified
Call of Duty: Advanced Warfare Zombies,,Carrier,wle6xk48=zqom0w21; rn114jon=5lm8y6jq; p8509kvn=1dk9654l,PC,2m 0.000s,https://www.youtube.com/watch?v=ohLZz5GlMEU,,solo,2022-05-31,1,Donold,,,,http://www.speedrun.com/awzombies/run/yw33r42m,verified
Call of Duty: Advanced Warfare Zombies,,Descent,wle6xk48=zqom0w21; p859357n=p12onm7l; p8509kvn=1dk9654l,PC,1m 24.000s,https://www.youtube.com/watch?v=nPXDp3l3bjY,,solo,2022-05-31,1,Donold,,,,http://www.speedrun.com/awzombies/run/znppx1lm,verified
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=4lx0zwrl; p8509kvn=1dk9654l,PC,1m 28.000s,https://www.youtube.com/watch?v=I5hmO3nOm_8,,solo,2022-05-30,1,Donold,,,,http://www.speedrun.com/awzombies/run/zgpp22dz,verified
Call of Duty: WWII Zombies,,Groesten Haus,wle6d348=4qy52k31; 5lyj7xgl=gq793eyl; onv7j35n=mlnprkj1,PC,13m 33.820s,https://youtu.be/gayxT70fdsw,,solo,2023-03-03,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/y6ovj01y,rejected
Call of Duty: WWII Zombies,,The Shadowed Throne,kn04rxzl=4qynxw71; ql6g0378=0132v63q; onv7j35n=4qyd382q,PC,14m 47.380s,https://youtu.be/RU5kOa7w3cQ,,solo,2022-06-30,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/y2pw8p6z,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=5q82o6gq; r8rgo40n=4lx02wrl; onv7j35n=mlnprkj1,PC,16m 9.320s,https://youtu.be/ERfSlNYkILM,,solo,2022-06-30,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/yw3x2r0m,verified
Call of Duty: WWII Zombies,,The Final Reich,38dojm0l=5q82o6gq; r8rgo40n=4lx02wrl; onv7j35n=4qyd382q,PC,15m 31.230s,https://youtu.be/2MpK-M6u6A0,,solo,2022-06-30,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/yw3x2g0m,verified
Call of Duty: WWII Zombies,,The Darkest Shore,wl36vq9l=z194mp8l; 2lgzkp38=013v86xl; onv7j35n=4qyd382q,PC,14m 54.480s,https://youtu.be/i4G6RwlBQvM,,solo,2022-06-30,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/yl7xjpnm,verified
Call of Duty: WWII Zombies,,Groesten Haus,wle6d348=4qy52k31; 5lyj7xgl=gq793eyl; onv7j35n=4qyd382q,PC,14m 28.667s,https://youtu.be/vhl34Q50XYM,,solo,2022-06-30,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/y9vdqrem,verified
Call of Duty: WWII Zombies,,The Shadowed Throne,kn04rxzl=4qynxw71; ql6g0378=81wnm051; onv7j35n=mlnprkj1,PC,9m 17.750s,https://www.youtube.com/watch?v=yKTRex9km-o,,solo,2022-06-29,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/yl7xp32m,verified
Call of Duty: WWII Zombies,,The Shadowed Throne,kn04rxzl=4qynxw71; ql6g0378=81wnm051; onv7j35n=4qyd382q,PC,8m 26.330s,https://www.youtube.com/watch?v=RBxZvD5mH7o,,solo,2022-06-29,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/z1pnv3jz,verified
Call of Duty: WWII Zombies,,The Darkest Shore,wl36vq9l=z194mp8l; 2lgzkp38=013v86xl; onv7j35n=mlnprkj1,PC,15m 2.081s,https://youtu.be/FvzMaJ_OCu0,,solo,2022-06-29,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/zgpojknz,verified
Call of Duty: WWII Zombies,,The Shadowed Throne,kn04rxzl=4qynxw71; ql6g0378=0132v63q; onv7j35n=mlnprkj1,PC,15m 10.880s,https://youtu.be/a4hM7IZDCvo,,solo,2022-06-29,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/mr7x0n2z,verified
Call of Duty: WWII Zombies,,The Darkest Shore,wl36vq9l=z194mp8l; 2lgzkp38=jq640jj1; onv7j35n=mlnprkj1,PC,1h 17m 53.460s,https://www.youtube.com/watch?v=T0QnafO_Kns,,solo,2022-06-25,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/y2pw3v7z,verified
Call of Duty: WWII Zombies,,The Darkest Shore,wl36vq9l=z194mp8l; 2lgzkp38=81wmp0vq; onv7j35n=mlnprkj1,PC,7m 59.290s,https://www.youtube.com/watch?v=OqCMrHOoUGw,,solo,2022-05-27,1,Donold,,,,http://www.speedrun.com/wwiizombies/run/znp7lp9m,verified
