game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 3 Category Extension,,DOA II,6njxv458=q5vyxx2l; kn034j0n=1926558q,Xbox One,2h 36m 22.000s,http://www.twitch.tv/kurrrsse/v/55106947,,solo,2016-03-08,1,Kurse,,,,http://www.speedrun.com/bo3zce/run/yl5wvg3z,verified
Call of Duty: Black Ops III Zombies,,q25onq8k,2lg396np=5leo55qo; 2lg56q8p=xqkw3yq9,Xbox One,2h 36m 22.000s,http://www.twitch.tv/kurrrsse/v/55106947,,solo,2016-03-18,1,Kurse,,,,http://www.speedrun.com/bo3zombies/run/dy4xwp3z,verified
