game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Advanced Warfare Zombies,,Descent,wle6xk48=zqom0w21; p859357n=jqzvdpgl,PC,2h 31m 43.000s,https://youtu.be/4Z0e2oY7lnM,,solo,2022-06-12,1,rFancy,,,,http://www.speedrun.com/awzombies/run/yl7n8wrm,rejected
Call of Duty: Advanced Warfare Zombies,,Descent,wle6xk48=zqom0w21; p859357n=21ge78nl,PC,40m 4.000s,https://www.twitch.tv/videos/1311415797,,solo,2022-06-12,1,rFancy,,,,http://www.speedrun.com/awzombies/run/zp9gjegm,rejected
Call of Duty: Advanced Warfare Zombies,,Descent,wle6xk48=zqom0w21; p859357n=gq79wjvl,PC,20m 5.000s,https://www.twitch.tv/videos/1311415797,,solo,2022-06-12,1,rFancy,,,,http://www.speedrun.com/awzombies/run/z1pqe49z,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkoez91,PC,15m 8.540s,https://youtu.be/_kNp2oyzFEM,,solo,2022-06-28,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/y4qloo3m,rejected
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 9l79x4n1=5q84kgrl,PC,16m 25.630s,https://youtu.be/Y7gAWTigPkU,,co-op,2022-06-24,2,Lincoca28,rFancy,,,http://www.speedrun.com/bo2zombies/run/m76nngwy,rejected
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,2m 57.083s,https://youtu.be/CqZ64qQqphg,,co-op,2022-06-24,2,Lincoca28,rFancy,,,http://www.speedrun.com/bo2zombies/run/yl7dd43m,rejected
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=xqkxxn19,PC,35m 3.250s,https://youtu.be/n_KsuMSYDYg,,solo,2022-06-23,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/me3w1g2z,rejected
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,2m 49.290s,https://youtu.be/ZIvdLX_pbA0,,solo,2022-06-23,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/z1p92o9z,rejected
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,13m 40.180s,https://youtu.be/ZIvdLX_pbA0,,solo,2022-06-23,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/yddnw0jy,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=5q8pyrld,PC,2h 35m 42.690s,https://youtu.be/LrUJD8UyfkU,,solo,2022-06-22,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/zx7qd1qy,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=21d503le,PC,1h 8m 41.440s,https://youtu.be/wPD72CRCbp8,,solo,2022-06-22,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/mkkp86vm,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=xqkoez91,PC,39m 46.970s,https://youtu.be/wPD72CRCbp8,,solo,2022-06-22,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/me3w6q9z,rejected
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=p12o4vdl,PC,3m 9.950s,https://youtu.be/wPD72CRCbp8,,solo,2022-06-22,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/y88wr45y,rejected
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=klrr2jlp,PC,36m 20.220s,https://www.youtube.com/watch?v=DDNByMOKSJ0,,solo,2022-06-20,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/y9vkpvvm,rejected
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=5q84kgrl,PC,14m 37.290s,https://www.youtube.com/watch?v=DDNByMOKSJ0,,solo,2022-06-20,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/zp9pk98m,rejected
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 12.440s,https://www.youtube.com/watch?v=DDNByMOKSJ0,,solo,2022-06-20,1,rFancy,,,,http://www.speedrun.com/bo2zombies/run/me30n39z,rejected
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=gq7r2zdl; 2lg396np=5leo55qo; ylp4kjlg=4lxgn5jq,PC,36m 37.633s,https://youtu.be/IGAvVhmlZL8,,solo,2022-07-01,1,rFancy,,,,http://www.speedrun.com/bo3zombies/run/yddv5qvy,rejected
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=5leo55qo; ql659jn9=0q5x78m1,PC,2m 55.190s,https://youtu.be/Hy7ijRuKytE,,solo,2022-07-01,1,rFancy,,,,http://www.speedrun.com/bo3zombies/run/zgpjv4dz,rejected
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=rqvexz61; 2lg396np=5leo55qo; ql659jn9=5lm8g6yq,PC,16m 19.420s,https://youtu.be/Hy7ijRuKytE,,solo,2022-07-01,1,rFancy,,,,http://www.speedrun.com/bo3zombies/run/me3n6r3z,rejected
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=rqvexz61; 2lg396np=5leo55qo; ql659jn9=81w7y49q,PC,34m 57.250s,https://youtu.be/Hy7ijRuKytE,,solo,2022-07-01,1,rFancy,,,,http://www.speedrun.com/bo3zombies/run/yddv0kjy,rejected
