game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 7 Zombies,,Exit 115 ,68kw0kk8=q8k88wyq; 68kw99z8=192mr54q; rn1k33vl=1gn8geol; j84p44y8=1pypn4n1; 5lydjzgl=139dejr1,Xbox Series S,2m 55.600s,https://www.youtube.com/watch?v=t-WKVpBGBYY,,solo,2026-01-04,1,Crfxt,,,,http://www.speedrun.com/Bo7Zombies/run/mr5x8v8y,verified
