game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,Leviathan,Round 30,2lg396np=0q56pm1p,PC,35m 52.610s,https://www.youtube.com/watch?v=IfAOgoLe3kI&t=111s,,co-op,2024-02-06,2,SuperChubbs,ZLukeZ,,,http://www.speedrun.com/bo3zombies/run/y4kp5jdm,verified
Call of Duty: Black Ops III Zombies,Leviathan,Round 15,2lg396np=0q56pm1p,PC,15m 41.490s,https://www.youtube.com/watch?v=IfAOgoLe3kI&t=111s,,co-op,2024-02-06,2,SuperChubbs,ZLukeZ,,,http://www.speedrun.com/bo3zombies/run/m73r9eey,verified
Call of Duty: Black Ops III Zombies,Leviathan,Round 5,2lg396np=0q56pm1p,PC,2m 56.170s,https://www.youtube.com/watch?v=IfAOgoLe3kI&t=111s,,co-op,2024-02-06,2,SuperChubbs,ZLukeZ,,,http://www.speedrun.com/bo3zombies/run/y2kl3n9y,verified
