game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops IIII Zombies,,Voyage of Despair,dlomvkd8=5lmn2zmq; 5lyjm0yl=0132y83q; e8mywzx8=4lx4gw4q,PC,2m 37.690s,https://www.youtube.com/watch?v=CR73rbqvRfE,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/z15p349y,verified
Call of Duty: Black Ops IIII Zombies,,IX,ylpvd4vl=81w8rw61; 5lyjm0yl=0132y83q; 0nw2z6xn=gq7gzenq,PC,2m 19.660s,https://www.youtube.com/watch?v=P1lIB5hIuZ8,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/zx27vr5m,verified
Call of Duty: Black Ops IIII Zombies,,Blood of the Dead,0nw2zqkn=rqvdzwyq; 5lyjm0yl=0132y83q; 789k790l=jqz4y7kl,PC,2m 38.610s,https://www.youtube.com/watch?v=9xaoDg0Vuns,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/m353d44y,verified
Call of Duty: Black Ops IIII Zombies,,Classified,789k7y6l=4lx4dogq; 5lyjm0yl=0132y83q; onv6omr8=81079epl,PC,2m 32.200s,https://www.youtube.com/watch?v=d6HwrfnUb88,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/y65071pz,verified
Call of Duty: Black Ops IIII Zombies,,Dead of the Night,6njqrjpl=4qy4k37q; 5lyjm0yl=0132y83q; kn0zwr38=5lmn7z4q,PC,1m 57.820s,https://www.youtube.com/watch?v=uFRM_dFD9qc,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/znkp8n3z,verified
Call of Duty: Black Ops IIII Zombies,,Dead of the Night,6njqrjpl=4qy4k37q; 5lyjm0yl=0132y83q; kn0zwr38=5lmn7z4q,PC,1m 57.820s,https://www.youtube.com/watch?v=uFRM_dFD9qc,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/yw83190y,verified
Call of Duty: Black Ops IIII Zombies,,Ancient Evil,wl339yyl=zqo3pk4q; 5lyjm0yl=0132y83q; wlex9v28=0q55n6vq,PC,2m 2.750s,https://www.youtube.com/watch?v=3bzGunzV85A,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/z15p3e9y,verified
Call of Duty: Black Ops IIII Zombies,,Alpha Omega,9l71mw7l=jqzx4w21; 5lyjm0yl=0132y83q; yn21k7j8=4qyj4m6q,PC,2m 33.770s,https://www.youtube.com/watch?v=UCWM_l2qpuk,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/y4wq5ddm,verified
Call of Duty: Black Ops IIII Zombies,,Tag Der Toten,p853770n=21d3xn3q; 5lyjm0yl=0132y83q; 38dj3318=9qjxko0l,PC,3m 9.920s,https://www.youtube.com/watch?v=0_HbS6uqz_w,,solo,2020-06-05,1,Dookieson,,,,http://www.speedrun.com/bo4zombies/run/zgwpn4dy,verified
