game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=21g2928l; 2lg396np=5leo55qo; 38dw04n0=jq6om7qm,PlayStation 4,5m 21.000s,https://youtu.be/P7z1V7EOA7A,,solo,2023-02-02,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/y6o0881y,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=21g2928l; 2lg396np=5leo55qo; 38dw04n0=jq6om7qm,PlayStation 4,5m 25.000s,https://youtu.be/idfr087nX70,,solo,2023-02-01,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/m3l30dgm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,4m 21.000s,https://youtu.be/fnwX2HWQAOQ,,solo,2022-11-14,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/y2eoq69y,rejected
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,4m 29.000s,https://youtu.be/xz74QOfWfdA,,solo,2022-11-14,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/yd173ljy,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,4m 37.000s,https://www.youtube.com/watch?v=Wli8UUVNrmg,,solo,2022-11-12,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/y9xqq5ny,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,4m 40.000s,https://youtu.be/_df6iHUTG40,,solo,2022-10-20,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/mrrd737m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PlayStation 4,4m 54.083s,https://youtu.be/N93kHjUdfTY,,solo,2022-02-05,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/y9l8evvy,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,9m 49.000s,https://www.twitch.tv/videos/1288691483,,solo,2022-02-05,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/ydwjk7jm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,10m 2.483s,https://youtu.be/F5YFDLmF2i4,,solo,2022-02-04,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/ydwjjnvm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,10m 30.000s,https://youtu.be/jhFeQmqYnbE,,solo,2022-02-03,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/yle6r7nz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=21dvj0j1,PlayStation 4,11m 27.550s,https://youtu.be/V8fBG1KzO9Y,,solo,2022-02-01,1,SirFox,,,,http://www.speedrun.com/bo3zombies/run/mejlx83y,verified
