game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: WWII Zombies,,The Tortured Path Survival,j845epyn=21d9r4gq; gnxjvm4l=0q5yk8vl; dlo7yxm8=z1967r41; onv7j35n=4qyd382q,PC,3m 3.117s,https://www.youtube.com/watch?v=jlwHCiaMZac&t=481s,,solo,2021-05-04,1,BigGriffVEVO,,,,http://www.speedrun.com/wwiizombies/run/zxgd0xqy,verified
Call of Duty: WWII Zombies,,The Tortured Path Survival,j845epyn=21d9r4gq; gnxjvm4l=0q5yk8vl; dlo7yxm8=z1967r41; onv7j35n=4qyd382q,PC,4m 33.000s,https://youtu.be/-8YzySFoE1w,,solo,2020-11-08,1,BigGriffVEVO,,,,http://www.speedrun.com/wwiizombies/run/z09odvoz,verified
