game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PlayStation 4,22m 20.494s,https://www.twitch.tv/videos/1252890225,,solo,2022-01-04,1,GamingVibeRater,,,,http://www.speedrun.com/iwzombies/run/zq0g5d8y,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,PlayStation 4,31m 10.587s,https://www.twitch.tv/videos/1253022134,,solo,2022-01-04,1,GamingVibeRater,,,,http://www.speedrun.com/iwzombies/run/m7w8j9ez,verified
