game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=4qy59e71,PC,1m 22.350s,https://www.youtube.com/watch?v=6JH2kXYiADk,,solo,2023-01-17,1,Strett,,,,http://www.speedrun.com/bozombies/run/m7271x4z,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=81pee9kl,PC,14m 0.000s,https://youtu.be/IYEzLIpttnA,,solo,2021-01-10,1,Strett,,,,http://www.speedrun.com/bozombies/run/zn3d2k7y,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=81pee9kl,PC,14m 19.000s,https://youtu.be/0Sm_vYL4xvw,,solo,2021-01-08,1,Strett,,,,http://www.speedrun.com/bozombies/run/y4ep35km,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=gq76oplp,PC,32m 55.000s,https://youtu.be/0Sm_vYL4xvw,,solo,2021-01-08,1,Strett,,,,http://www.speedrun.com/bozombies/run/z09v3e8z,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=81pee9kl,PC,14m 34.000s,https://www.twitch.tv/videos/684770929,,solo,2020-07-19,1,Strett,,,,http://www.speedrun.com/bozombies/run/z15nn1gy,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=gq76oplp,PC,35m 4.000s,https://www.youtube.com/watch?v=IWBBzbJU4Lw,,solo,2020-07-07,1,Strett,,,,http://www.speedrun.com/bozombies/run/zprp6xvm,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=81pee9kl,PC,14m 41.000s,https://www.youtube.com/watch?v=IWBBzbJU4Lw,,solo,2020-07-07,1,Strett,,,,http://www.speedrun.com/bozombies/run/m350wkdy,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=21g366qz,PC,1h 46m 46.000s,https://www.youtube.com/watch?v=aYUCnpDdvNM,,solo,2020-05-07,1,Strett,,,,http://www.speedrun.com/bozombies/run/zx2d5wqm,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=gq76oplp,PC,37m 14.000s,https://www.twitch.tv/videos/570249289,,solo,2020-05-07,1,Strett,,,,http://www.speedrun.com/bozombies/run/m7g5ve0m,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=81pz3el7,PC,38m 40.000s,https://youtu.be/DpxvIQU6oHs,,co-op,2020-04-08,2,Strett,NIRAJ_,,,http://www.speedrun.com/bozombies/run/zno27e9y,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=zqo0gpqy,PC,1m 11.800s,https://www.twitch.tv/videos/568224689,,solo,2020-03-16,1,Strett,,,,http://www.speedrun.com/bozombies/run/zp473nnz,verified
