game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=5q8o3g1d; p85rgxng=81p46yv1,PC,3m 9.700s,https://www.youtube.com/watch?v=uSsimhTCvxc,,co-op,2023-04-01,4,MasterSmexy,RainingZombies,Aslan61,xImCrossbow,http://www.speedrun.com/bozombies/run/z1qen1gy,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=5q8o3g1d; 7893j98w=jqzvynml,PC,3m 37.450s,https://www.youtube.com/watch?v=RsgbGfTpi6Y,,co-op,2023-03-20,4,MasterSmexy,RainingZombies,Aslan61,xImCrossbow,http://www.speedrun.com/bozombies/run/y4gdl3ny,verified
Call of Duty: Black Ops Zombies,,Nacht Der Untoten,68ko6qn2=5q8o3g1d; 7893j98w=z19wvyq4,PC,1h 30m 2.000s,https://www.youtube.com/watch?v=RsgbGfTpi6Y,,co-op,2023-03-20,4,MasterSmexy,RainingZombies,Aslan61,xImCrossbow,http://www.speedrun.com/bozombies/run/z0ngq54m,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=5q8o3g1d; rn1zvdlj=z195d2yq,PC,3m 22.960s,https://www.youtube.com/watch?v=h3MOYCwWUgY,,co-op,2023-03-05,4,MasterSmexy,RainingZombies,Aslan61,xImCrossbow,http://www.speedrun.com/bozombies/run/meeqg89m,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=5q8o3g1d; rn1zvdlj=jq6pen1m,PC,1h 23m 8.550s,https://www.youtube.com/watch?v=h3MOYCwWUgY,,co-op,2023-03-05,4,MasterSmexy,RainingZombies,Aslan61,xImCrossbow,http://www.speedrun.com/bozombies/run/m72kog0z,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=gq7ovrlp,PC,1h 48m 15.000s,https://www.youtube.com/watch?v=aTc4g8JMTV8,,co-op,2023-01-18,2,MasterSmexy,xImCrossbow,,,http://www.speedrun.com/bozombies/run/yo5xn25z,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=5q8o3g1d; 38dwzen0=gq7ovrlp,PC,6h 9m 7.000s,https://www.youtube.com/watch?v=-mFP43ckJLk,,co-op,2023-01-15,4,MasterSmexy,RainingZombies,xImCrossbow,Zombie_Legende_7,http://www.speedrun.com/bozombies/run/mr5xle8y,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=klrmdjqp; p85rgxng=013p6kl5,PC,39m 58.000s,https://www.twitch.tv/videos/1789872183,,co-op,2023-01-04,2,MasterSmexy,xImCrossbow,,,http://www.speedrun.com/bozombies/run/m32j6q4y,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=klrmdjqp; 38dwzen0=21g6woqz,PC,5h 16m 27.000s,https://www.twitch.tv/videos/1778156194,,co-op,2022-11-25,2,MasterSmexy,xImCrossbow,,,http://www.speedrun.com/bozombies/run/mepgl9qy,verified
Call of Duty: Black Ops Zombies,,Five,68ko6qn2=5q8o3g1d; 38dwzen0=21geon6l,PC,3m 12.292s,https://www.youtube.com/watch?v=HVwJe8hNn2k,,co-op,2022-08-17,4,RainingZombies,MasterSmexy,Aslan61,xImCrossbow,http://www.speedrun.com/bozombies/run/z0ngqe4m,verified
