game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,1h 12m 10.000s,https://www.twitch.tv/videos/806757700,,co-op,2020-11-17,2,MAGYCGG,Muvanji,,,http://www.speedrun.com/bocwz/run/y2dee79z,verified
