game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=0q56pm1p; wlewprl6=xqkd5nl9,PC,25m 29.150s,https://www.youtube.com/watch?v=xlP_dZhBhVg,,co-op,2024-03-23,2,Snipeeezzzz,CrabCake31,,,http://www.speedrun.com/bo3zombies/run/zp63pxrm,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=4lxz9212; wlewprl6=xqkd5nl9,PC,34m 50.250s,https://www.youtube.com/watch?v=mRMtdijAPn8,,co-op,2024-02-28,3,Snipeeezzzz,LowLifeZac,CucumberStain,,http://www.speedrun.com/bo3zombies/run/z1916kwm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PC,55.000s,https://www.youtube.com/watch?v=9BNRK0zQCKA,,solo,2024-02-11,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/yd2kx50m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PC,55.620s,https://www.twitch.tv/videos/1993910685,,solo,2023-12-03,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/zppgx1nz,rejected
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=810w692q; 2lg396np=5leo55qo; 2lg7k6lp=mlnexenl,PC,15.830s,https://www.youtube.com/watch?v=QwGA4q9gxPE,,solo,2023-04-04,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/z5e4o3dz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=5lemnmk1; 2lg396np=814jp01d; wlewprl6=xqkd5nl9,PC,1h 30m 42.017s,https://www.youtube.com/watch?v=3HyCvoai6qg,,co-op,2023-04-03,4,Snipeeezzzz,Beanii,notJoseph,Picinae,http://www.speedrun.com/bo3zombies/run/z5enq2gz,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=jqzxgy81; 2lg396np=5leo55qo; ylp4kjlg=5q84y46l,PC,3m 59.070s,https://www.youtube.com/watch?v=6RU3DCCHcak,,solo,2023-04-01,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/y96gp5ny,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=810w692q; 2lg396np=5leo55qo; 2lg7k6lp=mlnexenl,PC,16.870s,https://www.youtube.com/watch?v=MYCBdWXz-aM,,solo,2023-04-01,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/m72joj9z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PC,56.910s,https://www.youtube.com/watch?v=d63BH2xbZ-Y,,solo,2023-04-01,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/y2j6w87z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PC,1m 2.710s,https://www.youtube.com/watch?v=ZJTcalYQPEI,,solo,2022-09-18,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/znqjg19z,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=0q54r9rl,PC,1m 8.260s,https://www.youtube.com/watch?v=EeI1eJCbw0M,,solo,2022-03-08,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/mker18vm,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=810w692q; 2lg396np=5leo55qo; 2lg7k6lp=mlnexenl,PC,17.900s,https://www.youtube.com/watch?v=uud7NzmFeZM,,solo,2022-03-06,1,Snipeeezzzz,,,,http://www.speedrun.com/bo3zombies/run/y6n80ejz,verified
