game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Forsaken,2lgr6kon=rqvo0d7l; yn2wg5gn=9qjor4ol; 6nj5r4vl=21dnw23l,PlayStation 4 Pro,6m 58.640s,https://www.youtube.com/watch?v=ncsevMWCacI&ab_channel=fordevoGAME,,co-op,2022-05-02,2,fordevoGAME,ineedanadult01,,,http://www.speedrun.com/bocwz/run/m33gg6wm,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PlayStation 4,1h 35m 7.000s,https://www.twitch.tv/videos/904041460,,solo,2021-02-07,1,fordevoGAME,,,,http://www.speedrun.com/bocwz/run/yj1gdwdy,rejected
