game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=lmo4od01; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; ylpy4ejl=1928ypyq,Xbox Series X,9m 6.300s,https://youtu.be/gjM7RsBf_Bo,,solo,2024-11-18,1,PeaceFlyGod619,,,,http://www.speedrun.com/BO6Zombies/run/zqql239z,verified
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=lmo4od01; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=qvvrvmyq; rn1y7dvn=qoxrn72q; ylpy4ejl=1928ypyq,Xbox Series X,11m 10.220s,https://youtu.be/lFIQA0Plscc?si=fgr_afZSeSLVL2mv,,solo,2024-11-17,1,PeaceFlyGod619,,,,http://www.speedrun.com/BO6Zombies/run/y4ldgpkz,verified
