game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PlayStation 4,35m 0.009s,https://www.youtube.com/watch?v=x0IcgCK4nwA,,co-op,2021-02-01,2,TheMoosekateer,Kimolingo,,,http://www.speedrun.com/bocwz/run/zx66828z,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PlayStation 4,40m 35.000s,https://www.youtube.com/watch?v=zdsrYoRTxJM,,co-op,2021-01-29,2,TheMoosekateer,Kimolingo,,,http://www.speedrun.com/bocwz/run/m3nggvgy,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PlayStation 4,35m 12.000s,https://www.youtube.com/watch?v=B8716J9CabE,,co-op,2021-01-29,2,TheMoosekateer,Kimolingo,,,http://www.speedrun.com/bocwz/run/zqg4nd8m,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PlayStation 4,36m 15.500s,https://www.youtube.com/watch?v=3e3QKM9W8Y8,,co-op,2020-12-30,3,TheMoosekateer,Kimolingo,Destello,,http://www.speedrun.com/bocwz/run/mk785j3y,verified
Call of Duty: Black Ops III Zombies,,Ascension,e8mmgxv8=21g29o8l; 2lg396np=5leo55qo; ylp4kjlg=z195dr0q,PlayStation 4,3m 48.440s,https://www.youtube.com/watch?v=BtSwvc3P7HI,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/yww70q3y,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PlayStation 4,2m 45.900s,https://www.youtube.com/watch?v=KJKMPFa51lE,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/yvnk21om,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PlayStation 4,3m 58.000s,https://www.youtube.com/watch?v=5qRn0SVgq9w,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/y6g46d6m,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=xqkmo6kl; 2lg396np=5leo55qo; jlzz6xl2=gq79pjvl,PlayStation 4,49.340s,https://www.youtube.com/watch?v=PZJ3NPLON7A,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/zq2og1rz,verified
Call of Duty: Black Ops III Zombies,,Moon,gnxrqmpn=810w692q; 2lg396np=5leo55qo; 2lg7k6lp=mlnexenl,PlayStation 4,21.140s,https://www.youtube.com/watch?v=1Nd3mINGa98,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/y4j42r3y,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=klryxymq; 2lg396np=5leo55qo; p85pd5lg=zqom2np1,PlayStation 4,3m 4.880s,https://www.youtube.com/watch?v=QViJE2ZqfYg,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/z5l40r5y,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=21d3635q; 2lg396np=5leo55qo; p85pd5lg=zqom2np1,PlayStation 4,3m 30.890s,https://www.youtube.com/watch?v=y4pO4OiK4zo,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/m7e4884z,verified
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=jq6zvgjl; 2lg396np=5leo55qo; ylp4gjlg=xqk968n1,PlayStation 4,3m 25.030s,https://www.youtube.com/watch?v=ReYefqqvVuw,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/z1v4887z,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=9qjx2x3l; 2lg396np=5leo55qo; gnx65jnv=rqv6zd7l,PlayStation 4,3m 7.960s,https://www.youtube.com/watch?v=KG0MHxRN6g4,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/ydvx99vy,verified
Call of Duty: Black Ops III Zombies,,Revelations,rn14k6kn=jq6zvzjl; 2lg396np=5leo55qo; gnx65jnv=rqv6zd7l,PlayStation 4,3m 17.780s,https://www.youtube.com/watch?v=b7Gdn-T363M,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/yoqg990z,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=z198x88q; 2lg396np=5leo55qo; wlewprl6=jq6yg731,PlayStation 4,4m 30.200s,https://www.youtube.com/watch?v=o3y8gA12XBI,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/zgj0xxez,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=jq6yg731,PlayStation 4,3m 10.000s,https://www.youtube.com/watch?v=7lGjlcEIRQw,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/yjev11dm,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=5leo55qo; 789ye5nw=p12o4z7l,PlayStation 4,3m 36.200s,https://www.youtube.com/watch?v=oCOi1jIb28Y,,solo,2025-04-02,1,Kimolingo,,,,http://www.speedrun.com/bo3zombies/run/yww7003y,verified
