game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=21ge5dml,PC,1m 28.440s,https://youtu.be/m3I9bjGoaMc?si=P-C1hRqb_Y6PIqls,,solo,2025-06-07,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/mkwgdk3m,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=21ge5dml,PC,1m 28.600s,https://youtu.be/_vxk7cHxqsY?si=sLzT_9PVkXezubRO,,solo,2025-06-05,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/mrd1exdz,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=5le3v85q,PC,4m 56.350s,https://youtu.be/CkFBhDQve7E?si=fcI5uW0KWlbnLNJm,,solo,2025-06-05,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/m3vr1lwz,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=21ge5dml,PC,1m 31.280s,https://youtu.be/l7v4435xABA,,solo,2025-02-17,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/y2ngkdjy,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=21ge5dml,PC,1m 33.470s,https://youtu.be/OTO-UfElJuc?si=MqKCVnG62eRtXbFw,,solo,2025-02-17,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/zq2jdw1z,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=21ge5dml,PC,1m 43.360s,https://youtu.be/gNi7ou2oBE4?si=1nsoPmkrhjGll-7O,,solo,2025-02-17,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/mr0ll88m,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=5le3v85q,PC,5m 1.530s,https://youtu.be/bdkBa1enqBg,,solo,2025-02-17,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/y6g2jr0m,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=5le3v85q,PC,5m 19.600s,https://youtu.be/szp4evJqMtE?si=4XMmrrVBesYJnyK5,,solo,2025-02-16,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/zn9vj8vy,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=21ge5dml,PC,2m 13.000s,https://youtu.be/nEYIfwX4H-Q,,solo,2025-02-16,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/mr0lrpgm,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=21ge5dml,PC,1m 33.920s,https://youtu.be/YHRXHch18TA?si=Lsj3MYdnRw9Rus05,,solo,2025-02-16,1,Halogods96,,,,http://www.speedrun.com/bo3zombies/run/y4joogky,verified
