game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=klr9w92l; jlzrv9y8=81wj8nvq,PC,4m 21.980s,https://www.twitch.tv/videos/1100450689,,solo,2021-07-27,1,vaqquixx8,,,,http://www.speedrun.com/bocwz/run/zqvkl35m,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=klr9w92l; jlzrv9y8=81wj8nvq,PC,4m 54.690s,https://youtu.be/X0E4aMsc0BA,,solo,2021-07-17,1,vaqquixx8,,,,http://www.speedrun.com/bocwz/run/y8d7gnnz,verified
