game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,32m 7.000s,https://www.youtube.com/watch?v=tpNcrDQawMg,,solo,2022-04-03,1,NitrousDarkYT,,,,http://www.speedrun.com/bocwz/run/yw3ddv0m,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,PC,37m 38.000s,https://youtu.be/Od7rHDmAhP8,,solo,2022-03-03,1,NitrousDarkYT,,,,http://www.speedrun.com/bocwz/run/m362kldm,verified
