game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=mlnp4rd1; dlo750j8=jq6w74jl,PC,5m 7.000s,https://www.youtube.com/watch?v=ldRgQxe4GzI&ab_channel=M1DAS,,solo,2021-02-12,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/m3n696gy,rejected
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=mlnp4rd1; dlo750j8=jq6w74jl,PC,6m 45.640s,https://www.youtube.com/watch?v=fa6XKT5I6pM&ab_channel=M1DAS,,solo,2021-02-05,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/y2vx5rwz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,5m 15.420s,https://www.youtube.com/watch?v=IOLMTVJVD5E&ab_channel=M1DAS,,solo,2020-12-05,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/z1o9509m,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,5m 23.810s,https://www.youtube.com/watch?v=jyoJ3ogX8yg&ab_channel=M1DAS,,solo,2020-11-29,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/y91k20rm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,5m 51.000s,https://www.youtube.com/watch?v=uxxBjxOfbMg&ab_channel=M1DAS,,solo,2020-11-22,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/zn3je8ly,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,5m 42.480s,https://www.youtube.com/watch?v=iKsSaWsy-Hc&ab_channel=M1DAS,,solo,2020-11-22,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/zq4edvxm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,6m 9.520s,https://www.youtube.com/watch?v=WZwSJV1E06o&feature=youtu.be&ab_channel=M1DAS,,solo,2020-11-19,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/ywd67npz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,6m 23.000s,https://www.youtube.com/watch?v=SpIA_sEWmTo&ab_channel=M1DAS,,solo,2020-11-18,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/y4exl2nm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,4m 47.000s,https://www.youtube.com/watch?v=N7Ne6-xPG5g&feature=youtu.be,,co-op,2020-11-16,2,M1DAZ,oberon,,,http://www.speedrun.com/bocwz/run/y2dev07z,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,6m 16.000s,https://youtu.be/JPhNwcofZZA,,co-op,2020-11-15,2,M1DAZ,oberon,,,http://www.speedrun.com/bocwz/run/y91v4rem,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=jq6rwx3q; gnxj7pgl=810y752l,PC,6m 37.000s,https://www.youtube.com/watch?v=T8e9xI6QtFo&ab_channel=M1DAS,,solo,2020-11-15,1,M1DAZ,,,,http://www.speedrun.com/bocwz/run/ylv193nm,verified
