game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: WWII Zombies,,The Tortured Path Survival,j845epyn=21d9r4gq; gnxjvm4l=0q5yk8vl; dlo7yxm8=z1967r41; onv7j35n=4qyd382q,PlayStation 4,3m 48.022s,https://m.youtube.com/watch?v=3oN6iuC6HuE,,solo,2021-03-08,1,LucasCurley69,,,,http://www.speedrun.com/wwiizombies/run/yv2lpv8m,rejected
Call of Duty: WWII Zombies,,The Tortured Path Survival,j845epyn=21d9r4gq; gnxjvm4l=0q5yk8vl; dlo7yxm8=z1967r41; onv7j35n=4qyd382q,PlayStation 4,3m 3.900s,https://m.youtube.com/watch?v=3oN6iuC6HuE,,solo,2021-03-08,1,LucasCurley69,,,,http://www.speedrun.com/wwiizombies/run/zno2vevy,verified
