game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Terminus,789v4yqn=12vxvrdq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; 68k1vezl=q75rg8y1,PC,1m 25.070s,https://youtu.be/atNswxITegE,,solo,2024-10-29,1,LqdAim,,,,http://www.speedrun.com/BO6Zombies/run/y4l0vqkz,verified
Call of Duty: Black Ops 6 Zombies,,Terminus,789v4yqn=12vxvrdq; 68k16z3l=ln8z4j0l; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; 68k1vezl=q75rg8y1,PC,2m 55.260s,https://youtu.be/vATjKJyrNXU,,solo,2024-10-29,1,LqdAim,,,,http://www.speedrun.com/BO6Zombies/run/megpd38y,verified
