game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Forsaken,2lgr6kon=0137jrdl; yn2wg5gn=9qjor4ol; 6nj5r4vl=5q83ogr1,PC,6m 31.560s,https://youtu.be/NoAAhn0o2vw,,solo,2023-02-11,1,Wheremysalsa,,,,http://www.speedrun.com/bocwz/run/znjj1n9m,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgkkq; jlzrv9y8=zqogn5x1,PC,8m 39.780s,https://youtu.be/RdGs-lxbXSE,,solo,2023-02-06,1,Wheremysalsa,,,,http://www.speedrun.com/bocwz/run/ywv6gd2z,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=z19kgkkq; jlzrv9y8=81wj8nvq,PC,12m 7.670s,https://youtu.be/NwLkDoSS-D8,,solo,2023-02-05,1,Wheremysalsa,,,,http://www.speedrun.com/bocwz/run/yln1e2xz,verified
Call of Duty: Black Ops Cold War Zombies,,Forsaken,2lgr6kon=0137jrdl; yn2wg5gn=z19v3zjl; 6nj5r4vl=21dnw23l,PC,25m 10.060s,https://youtu.be/LB-okssDeBc,,solo,2021-11-04,1,Wheremysalsa,,,,http://www.speedrun.com/bocwz/run/z1x7n5gm,verified
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=81pmemn1,PC,23m 0.290s,https://youtu.be/M-Q-ibcRYb0,,solo,2022-04-12,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/me3kgr9z,verified
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=81pmemn1,PC,19m 41.410s,https://youtu.be/FLeHSvBeitw,,solo,2022-03-15,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/ywjo7e2z,rejected
Call of Duty: Vanguard Zombies,,Der Anfang,gnxwrkj8=9qjo82gl; dlor31rl=zqogvj21,PC,9m 31.982s,https://youtu.be/lhNRis6MKXw,,solo,2022-03-06,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/yle57exz,verified
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=81pmemn1,PC,20m 31.000s,https://youtu.be/Pqf_wyz9yL0,,solo,2022-02-27,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/mkew2r1m,rejected
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=xqkyoy4l,PC,9m 39.500s,https://youtu.be/BPMBG2fNti4,,solo,2022-02-22,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/y48j2gqm,verified
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=81pmemn1,PC,26m 11.317s,https://youtu.be/YSOFd8Dg8qw,,solo,2022-02-21,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/mkeol53m,rejected
Call of Duty: Vanguard Zombies,,Der Anfang,gnxwrkj8=9qjo82gl; dlor31rl=zqogvj21,PC,10m 41.899s,https://youtu.be/XUnjh-_N-8w,,solo,2022-02-21,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/zn798rvm,verified
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=81pmemn1,PC,25m 13.000s,https://youtu.be/KzjPsXH-mz4,,solo,2022-02-21,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/y48j57qm,rejected
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=81pmemn1,PC,29m 10.000s,https://youtu.be/YjnWnYtIZN8,,solo,2022-02-19,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/y48lg2dm,rejected
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=jq6wev7l; wl394zol=81pmemn1,PC,29m 18.000s,https://youtu.be/8j5L3irvfFo,,co-op,2022-02-19,2,Wheremysalsa,SweatyTrash,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/m7wo004z,verified
Call of Duty: Vanguard Zombies,,Terra Maledicta,gnxwrkj8=9qjo82gl; wl394zol=81pmemn1,PC,30m 31.000s,https://www.youtube.com/watch?v=85rhYwT77PA,,solo,2022-02-17,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/z5vgjgem,verified
Call of Duty: Vanguard Zombies,,Der Anfang,gnxwrkj8=9qjo82gl; dlor31rl=zqogvj21,PC,11m 55.520s,https://youtu.be/Ws_fMSa3DA8,,solo,2022-02-17,1,Wheremysalsa,,,,http://www.speedrun.com/call_of_duty_vanguard_zombies/run/m7wo5d9z,verified
