game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,24m 46.836s,https://www.youtube.com/watch?v=ZaH71G4Dk84,,co-op,2020-12-15,3,royalboby,Skander_,RoyalRips,,http://www.speedrun.com/bocwz/run/m3gw17qz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,27m 17.260s,https://www.twitch.tv/videos/811762696?filter=highlights&sort=time,,co-op,2020-12-06,2,royalboby,RoyalRips,,,http://www.speedrun.com/bocwz/run/y91jv4vm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,23m 27.860s,https://www.youtube.com/watch?v=4hDxk5bV_r8,,co-op,2020-12-04,3,royalboby,Skander_,RoyalRips,,http://www.speedrun.com/bocwz/run/z09dw1jz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0q5zm8mq; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,27m 44.350s,https://www.youtube.com/watch?v=4jN0lhZHJx4,,co-op,2020-11-23,4,royalboby,Skander_,RoyalRips,crackalackin,http://www.speedrun.com/bocwz/run/m752nv9z,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,27m 17.260s,https://www.twitch.tv/videos/811762696,,co-op,2020-11-22,2,RoyalRips,royalboby,,,http://www.speedrun.com/bocwz/run/m752609z,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,23m 28.510s,https://www.youtube.com/watch?v=4hDxk5bV_r8,,co-op,2020-11-22,3,royalboby,Skander_,RoyalRips,,http://www.speedrun.com/bocwz/run/z09nx4jz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,26m 13.240s,https://www.youtube.com/watch?v=c-_tqHbu5sM&ab_channel=RoyalRips,,co-op,2020-11-21,3,royalboby,Skander_,RoyalRips,,http://www.speedrun.com/bocwz/run/mk8v5x5m,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,32m 8.055s,https://www.youtube.com/watch?v=7NYnavz9UF4,,co-op,2020-11-20,2,royalboby,RoyalRips,,,http://www.speedrun.com/bocwz/run/y8r0qewm,rejected
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,32m 8.055s,https://www.youtube.com/watch?v=7NYnavz9UF4,,co-op,2020-11-20,2,royalboby,RoyalRips,,,http://www.speedrun.com/bocwz/run/yo3l4r1y,rejected
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,28m 6.000s,https://www.youtube.com/watch?v=CYKHH5BHrlg,,co-op,2020-11-20,2,Skander_,RoyalRips,,,http://www.speedrun.com/bocwz/run/zplg42nm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=5lez085l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PC,28m 59.021s,https://www.youtube.com/watch?v=vt2ixUkdS4M,,co-op,2020-11-20,3,royalboby,Skander_,RoyalRips,,http://www.speedrun.com/bocwz/run/zgv2k8nz,rejected
