game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=12vwvz2q; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,PC,22m 7.680s,https://www.youtube.com/watch?v=wEBoMEKvak4,https://www.youtube.com/watch?v=CcbTLxL7tq4; https://www.youtube.com/watch?v=YgDrJhRgYrc; https://youtu.be/WvHNBE_xPO0,co-op,2024-12-29,4,whateverbri,GenericJosh57,Miraslayer,TMoney961,http://www.speedrun.com/BO6Zombies/run/y2nd9x6y,verified
