game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; 2lg32qnp=p12o4vdl,PC,3m 2.570s,https://www.youtube.com/watch?v=5-eGIctuLfM,,co-op,2022-09-04,3,MrWaffler,Orbicc,oscarotter,,http://www.speedrun.com/bo2zombies/run/z0lp3loz,rejected
Call of Duty: Black Ops II Zombies,,Bus Depot,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; yn23jdl5=81009651,PC,3m 9.660s,https://www.youtube.com/watch?v=5-eGIctuLfM,,co-op,2022-09-04,3,MrWaffler,Orbicc,oscarotter,,http://www.speedrun.com/bo2zombies/run/y6x0px6y,rejected
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=gq79z5pl,PC,2m 37.200s,https://youtu.be/bwR4yKqLaaU,,co-op,2026-02-22,2,oscarotter,Orbicc,,,http://www.speedrun.com/bozombies/run/yl29k12z,rejected
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=gq79z5pl,PC,2m 36.000s,https://www.youtube.com/watch?v=V6e2yK0cubY,,solo,2026-01-20,1,oscarotter,,,,http://www.speedrun.com/bozombies/run/zn5g647z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=81pz3el7,PC,34m 59.000s,https://www.youtube.com/watch?v=-jg86HElGhs,,co-op,2025-11-23,2,oscarotter,InsidiousOkapi,,,http://www.speedrun.com/bozombies/run/mkr1ev1z,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=4qy9w3l7,PC,28m 32.000s,https://www.youtube.com/watch?v=9IvhgX1_UiU,,solo,2025-11-15,1,oscarotter,,,,http://www.speedrun.com/bozombies/run/zp55q4gy,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=xqk3g919,PC,59m 1.000s,https://www.youtube.com/watch?v=dq1Ty8YB5DM,,solo,2025-10-24,1,oscarotter,,,,http://www.speedrun.com/bozombies/run/y68jwkpz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=21g6wxqz,PC,5h 28m 0.000s,https://www.youtube.com/watch?v=dq1Ty8YB5DM,,solo,2025-10-24,1,oscarotter,,,,http://www.speedrun.com/bozombies/run/z17nlprz,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=5q83x61d,PC,1h 3m 19.000s,https://www.youtube.com/watch?v=Y3TCJs5eWew,,solo,2025-08-19,1,oscarotter,,,,http://www.speedrun.com/bozombies/run/y8np69xy,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=xqk3g919,PC,1h 25m 7.000s,https://www.youtube.com/watch?v=ximyAcB10j4,,co-op,2025-07-30,2,oscarotter,Orbicc,,,http://www.speedrun.com/bozombies/run/mr5xl44y,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=21dnjgle,PC,28m 36.000s,https://www.youtube.com/watch?v=9aKfoaijW7w,,solo,2025-07-05,1,oscarotter,,,,http://www.speedrun.com/bozombies/run/z176437z,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=5q83x61d,PC,1h 34m 6.000s,https://www.youtube.com/watch?v=31tHyqrosdM,,co-op,2025-05-26,2,oscarotter,aolxr,,,http://www.speedrun.com/bozombies/run/yw5xrpny,verified
