game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Liberty Falls,jlzpexqn=qoxrn5gq; 68k16z3l=qyzjvg41; yn202mel=19292r4q; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; ylpy4ejl=1928ypyq,PC,30m 10.940s,https://www.youtube.com/watch?v=kI-zq8fxNMs&t=1815s).93,https://youtu.be/kI-zq8fxNMs,co-op,2024-11-17,3,Swish_Kabob,Tonyhernadez,sshinkas,,http://www.speedrun.com/BO6Zombies/run/mk16okvy,verified
