game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,2m 55.740s,https://www.youtube.com/watch?v=psDaUzZT0nU&ab_channel=HartwichSpeedruns,,solo,2022-04-20,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/y2p196jz,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=21d6k23q,PC,14m 47.470s,https://www.youtube.com/watch?v=z8SEFgl8EkI&ab_channel=HartwichSpeedruns,,solo,2022-04-20,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/y8813oxy,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 68kozzn2=jqzvyn2l,PC,2m 56.420s,https://youtu.be/SfhOx7uiADQ,,solo,2021-10-14,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/zgrl49dm,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; p85revng=klrj63oq,PC,3m 12.820s,https://youtu.be/WdIDx7bWiGE,,solo,2021-10-13,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/yvold04z,verified
Call of Duty: Black Ops II Zombies,,Farm,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 9l79x4n1=4qy58771,PC,3m 11.700s,https://youtu.be/YYFZL3JqnIM,,solo,2021-10-12,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/y69v8d1y,verified
Call of Duty: Black Ops II Zombies,,Nuketown,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 6njyzen4=9qjwe2g1,PC,3m 30.550s,https://youtu.be/_Y7gNrGIfgs,,solo,2021-10-12,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/zxoq5oqz,verified
Call of Duty: Black Ops II Zombies,,Origins,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; gnxjp4lv=klrj632q,PC,2m 52.790s,https://youtu.be/7ZXBHyDHk8g,,solo,2021-10-10,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/yo60dx1y,verified
Call of Duty: Black Ops II Zombies,,Bus Depot,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; yn23jdl5=81009651,PC,3m 0.970s,https://youtu.be/PD16Be5Rdsc,,solo,2021-10-10,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/zn02j88y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=p12o4vdl,PC,3m 8.750s,https://youtu.be/MzT78h5uXrw,,solo,2021-10-10,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/mrnvoq2y,verified
Call of Duty: Black Ops II Zombies,,Town,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; jlz2ryl2=21dvo6j1,PC,2m 56.970s,https://youtu.be/-F0pO9kMlVg,,solo,2021-10-08,1,Hartwich,,,,http://www.speedrun.com/bo2zombies/run/zgrlkp0m,verified
Call of Duty: World at War Zombies,,Shi No Numa,5ly09jn4=4lxg0jrq; 9l74r9l1=zqom2j21,PC,3m 57.110s,https://www.youtube.com/watch?v=WgW3Nr4fyuM&ab_channel=HartwichSpeedruns,,solo,2022-04-21,1,Hartwich,,,,http://www.speedrun.com/wawzombies/run/znpr3j3m,verified
