game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=810zej2q,PlayStation 4,2m 41.000s,https://www.youtube.com/watch?v=dLCG_24kTNU&feature=emb_logo,,solo,2020-03-17,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/zpl7pnxm,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=5lmkj6mq,PlayStation 4,2m 25.240s,https://www.youtube.com/watch?v=LJYPwM83aTQ&feature=emb_logo,,solo,2020-03-17,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/y8r5k1dm,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=rqvpwp6q,PlayStation 4,3m 2.080s,https://youtu.be/eQBR79Nvf5g,,solo,2020-03-17,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/zxdexwgy,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=5lergrkq,PlayStation 4,2m 51.810s,https://youtu.be/kwZd7LfgpSU,,solo,2020-03-17,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/y4epl6km,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=0q5nen2q,PlayStation 4,2m 45.450s,https://youtu.be/OpskNhFmFAU,,solo,2020-03-17,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/yv9wxxez,rejected
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=z19mgeyl; 789671q8=4lxpwp4q,PlayStation 4,2m 45.450s,https://youtu.be/OpskNhFmFAU,,solo,2020-03-17,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/z539gley,verified
Call Of Duty Zombies Category Extension,,9kvj563k,68kmpxzl=zqom2g41; 38do5qxl=21dvrvj1,PlayStation 4,9m 54.000s,https://youtu.be/o8dRim5PsCI,,solo,2018-06-11,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/m3odn1wm,rejected
Call Of Duty Zombies Category Extension,,9kvj563k,68kmpxzl=zqom2g41; 38do5qxl=5q8252kq,PlayStation 4,10m 12.000s,https://youtu.be/fStVjAHgRDU,,solo,2018-06-11,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/zq36gr5y,rejected
Call Of Duty Zombies Category Extension,,9kvj563k,68kmpxzl=zqom2g41; 38do5qxl=4qy53571,PlayStation 4,9m 21.000s,https://youtu.be/7tuifPYsLKc,,solo,2018-06-11,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/y2q3v16y,rejected
Call Of Duty Zombies Category Extension,,9kvj563k,68kmpxzl=zqom2g41; 38do5qxl=mlndrdd1,PlayStation 4,21m 12.000s,https://youtu.be/A3POHwLwBrc,,solo,2018-06-11,1,SGTSalt357,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/z03e614z,rejected
