game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Citadelle des Morts ,789vy65n=1928mw8q; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; wlegod2n=1gn2dp6l,PlayStation 5,1m 33.610s,https://youtu.be/_HHL5TPYI5c?si=TsTVI8uRqdmIy8ko,,solo,2024-12-12,1,Z2Hirokii,,,,http://www.speedrun.com/BO6Zombies/run/mr08948m,verified
Call of Duty: Black Ops 6 Zombies,,Terminus,789v4yqn=12vxvrdq; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; 68k1vezl=q75rg8y1,PlayStation 5,1m 30.430s,https://youtu.be/U6rZwOJCD3U?si=RXR8r3qCmzczDaSC,,solo,2024-12-08,1,Z2Hirokii,,,,http://www.speedrun.com/BO6Zombies/run/z08ex4jm,verified
