game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=21dv57j1,Xbox One,5m 30.000s,https://youtu.be/l_DfmKBWJXw,,solo,2021-08-15,1,Mystery_user,,,,http://www.speedrun.com/bozombies/run/yvo6nvez,verified
