game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Terminus,789v4yqn=1395r2k1; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=qvvrvmyq; rn1y7dvn=q8kdzmkq; 68k1vezl=q75rg8y1,Xbox Series S,25m 17.000s,https://www.youtube.com/watch?v=oPaXalWKC5k,https://www.twitch.tv/yungtablo/v/2336887133?sr=a&t=304s; https://youtu.be/oPaXalWKC5k?si=4zTjTDYPy6_N54xe,co-op,2024-12-26,2,NykeSpeedruns,YungTablo,,,http://www.speedrun.com/BO6Zombies/run/mr09jr2m,verified
