game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=xqk5k5yq; jlzrv9y8=81wj8nvq,Xbox One X,32m 7.620s,https://youtu.be/QalHB_BmpXw,,solo,2021-07-26,1,Juhjrrrge,,,,http://www.speedrun.com/bocwz/run/zn0wqd7y,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=rqvo0d7l; 5ly1w0kl=xqk5k5yq; jlzrv9y8=81wj8nvq,Xbox One X,42m 50.062s,https://youtu.be/WdRwB3iE6d4,,co-op,2021-07-25,2,AwesomeOh4000,Juhjrrrge,,,http://www.speedrun.com/bocwz/run/mk5l511m,verified
Call of Duty: Black Ops Cold War Zombies,,Mauer Der Toten,2lgr6kon=0137jrdl; 5ly1w0kl=xqk5k5yq; jlzrv9y8=81wj8nvq,Xbox One X,37m 15.000s,https://youtu.be/7I8-6WEYZYI,,solo,2021-07-22,1,Juhjrrrge,,,,http://www.speedrun.com/bocwz/run/zq1xqq9m,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=rqvo0d7l; 0nw715r8=jqz8rymq; dlo750j8=jq6w74jl,Xbox One X,42m 44.025s,https://youtu.be/gSdNj62P6bM,,co-op,2021-07-19,2,AwesomeOh4000,Juhjrrrge,,,http://www.speedrun.com/bocwz/run/mkgj355y,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=jqz8rymq; dlo750j8=jq6w74jl,Xbox One X,37m 33.000s,https://youtu.be/jTLrpB1bfJw,,solo,2021-07-03,1,Juhjrrrge,,,,http://www.speedrun.com/bocwz/run/z1r76nwm,verified
Call of Duty: Black Ops Cold War Zombies,,Outbreak,2lgr6kon=rqvo0d7l; wl313m68=5q8p4m6l,Xbox One X,34m 43.000s,https://youtu.be/eEwqMIupI04,,co-op,2021-07-03,2,Juhjrrrge,AwesomOh4000,,,http://www.speedrun.com/bocwz/run/ylq5jxxz,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=rqvo0d7l; 0nw715r8=jqz8rymq; dlo750j8=jq6w74jl,Xbox One X,45m 12.000s,https://youtu.be/aNKk3kGA5Dc,,co-op,2021-06-29,2,Juhjrrrge,AwesomOh4000,,,http://www.speedrun.com/bocwz/run/y8dg75xz,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=5lez085l; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,Xbox Series X,25m 50.000s,,,co-op,2021-03-21,3,Juhjrrrge,AwesomeOh4000,Dark Eidos,,http://www.speedrun.com/bocwz/run/m3n25v4y,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=rqvo0d7l; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,Xbox One X,26m 4.000s,https://www.twitch.tv/juhjrrrge/v/956065785?sr=a&t=1s,,co-op,2021-03-20,2,Juhjrrrge,AwesomeOh4000,,,http://www.speedrun.com/bocwz/run/yv278w4m,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=rqvo0d7l; 0nw715r8=xqk2g6yq; dlo750j8=jq6w74jl,Xbox One X,28m 56.000s,https://www.twitch.tv/juhjrrrge/v/942261950?sr=a&t=1758s,,co-op,2021-03-08,2,Juhjrrrge,AwesomeOh4000,,,http://www.speedrun.com/bocwz/run/mr4vxg4z,verified
