game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=5le3v85q,PC,3m 44.450s,https://youtu.be/U7VOKN1Sd7U?si=Fvp0sioHKaY2KdCK,,solo,2024-07-12,1,IAzmzmzm,,,,http://www.speedrun.com/bo3zombies/run/zpxq1lvm,verified
Call of Duty: Black Ops III Zombies,,Nacht Der Untoten,p853w00n=zqorj2xq; 2lg396np=5leo55qo; 2lg7e6lp=5le3v85q,PC,3m 44.450s,https://youtu.be/U7VOKN1Sd7U?si=Fvp0sioHKaY2KdCK,,solo,2024-07-12,1,IAzmzmzm,,,,http://www.speedrun.com/bo3zombies/run/ydlqr0xz,rejected
