game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,Citadelle des Morts ,789vy65n=1928mw8q; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; wlegod2n=1gn2dp6l,PC,1m 5.350s,https://www.youtube.com/watch?v=CKmYhRTc3gw&ab_channel=ShadeReplay,,solo,2025-02-11,1,dranzok,,,,http://www.speedrun.com/BO6Zombies/run/yvn8ljom,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=q65gz6vl; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=qoxrn72q; 6njprv5n=q5v7gj7l,PC,1m 32.680s,https://www.youtube.com/watch?v=Bw4tFZEyhhE&ab_channel=ShadeReplay,,solo,2025-02-11,1,dranzok,,,,http://www.speedrun.com/BO6Zombies/run/ylpnd9nm,verified
