game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,The Giant,2lggkx3l=81pded81; 2lg396np=814jp01d; 6njz75l4=jqzdk2lp,PlayStation 4,5m 50.000s,https://www.youtube.com/watch?v=kTa8BemvkTE,,co-op,2016-02-21,4,Frankie_Three,DisclosedAuto,TheDeadlySun,Tottitomas21,http://www.speedrun.com/bo3zombies/run/dy4qo3nm,verified
