game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=p12onekl,Xbox One,3m 3.000s,https://youtu.be/Kb3GkbKSkDs,,solo,2021-12-17,1,Lew,,,,http://www.speedrun.com/awzombies/run/m361964m,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=xqk9dky1,Xbox One,37m 56.000s,https://youtu.be/U7EJWzBAi_4,,solo,2020-12-23,1,Lew,,,,http://www.speedrun.com/awzombies/run/z53w4k5y,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=814kjejl,Xbox One,5m 46.000s,https://youtu.be/LMR1l38biMQ,,solo,2020-12-23,1,Lew,,,,http://www.speedrun.com/awzombies/run/z1o6e1rm,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=814kjejl,Xbox One,6m 53.000s,https://youtu.be/szgDs12Q0ZE,,solo,2020-08-07,1,Lew,,,,http://www.speedrun.com/awzombies/run/y4w0g72m,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=0q5x6en1,Xbox One,1m 23.000s,https://youtu.be/PM8Yj2HUjT4,,solo,2020-08-05,1,Lew,,,,http://www.speedrun.com/awzombies/run/z5j6rojm,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=4lx0zwrl,Xbox One,2m 13.000s,https://youtu.be/MiJGPQ6_fGM,,solo,2020-08-04,1,Lew,,,,http://www.speedrun.com/awzombies/run/yjlqn7oz,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=p12onekl,Xbox One,3m 21.000s,https://youtu.be/wkCPwii2RnI,,solo,2020-08-04,1,Lew,,,,http://www.speedrun.com/awzombies/run/y6587opz,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=81p4jwk1,Xbox One,16m 25.000s,https://youtu.be/Hqsp9i62aPA,,solo,2020-08-04,1,Lew,,,,http://www.speedrun.com/awzombies/run/yw851v0y,rejected
Call of Duty: Advanced Warfare Zombies,,Outbreak,wle6xk48=zqom0w21; 68kmd73l=xqk9dky1,Xbox One,40m 53.000s,https://youtu.be/eiZQL8j61QI,,solo,2020-08-03,1,Lew,,,,http://www.speedrun.com/awzombies/run/zx20pjkm,rejected
Call of Duty: Black Ops II Zombies,,Nuketown,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 6njyzen4=9qjwe2g1,Xbox 360,3m 56.502s,https://youtu.be/Qt_qNKJzwwI,,solo,2020-07-30,1,Lew,,,,http://www.speedrun.com/bo2zombies/run/z5jwvpem,rejected
