game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=5leo55qo; 38dw04n0=jqz2ogqp,PC,43m 35.000s,https://www.youtube.com/watch?v=BNzYEYsLDsQ,,solo,2022-01-04,1,Kam4e2r0n,,,,http://www.speedrun.com/bo3zombies/run/z0o62vez,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=gq7r2rdl; 2lg396np=5leo55qo; 38dw04n0=jqz2ogqp,PC,43m 49.000s,https://www.youtube.com/watch?v=VRTyL_zH9Tk,,solo,2021-12-27,1,Kam4e2r0n,,,,http://www.speedrun.com/bo3zombies/run/mke849vm,verified
Call of Duty: Infinite Warfare Zombies,,Beast From Beyond,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; 789kjr0l=21gev7xl,PC,40m 50.000s,https://youtu.be/0B8dUBV6M1U?si=kXL10k1Prrr-WJ68,,solo,2026-01-07,1,Kam4e2r0n,,,,http://www.speedrun.com/iwzombies/run/yw5xveny,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=81w486vq; onvyp7nm=0139rzx1,PC,12m 4.110s,https://youtu.be/kOznBYfOeLU?si=gce3OIU3ngxpj8Bf,,co-op,2025-05-19,3,Kam4e2r0n,daceoofmilk,bigmouthbass,,http://www.speedrun.com/iwzombies/run/y6j5qk1m,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=0139rzx1,PC,13m 28.410s,https://youtu.be/sTM_YbICP9A?si=IVgEiTuWrCN-jjJb,,co-op,2025-05-10,2,Kam4e2r0n,MidgetBlaster,,,http://www.speedrun.com/iwzombies/run/yjq3pw7m,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,PC,20m 59.600s,https://youtu.be/GgKeOkgOMkc?si=TiwZdV-QJbXNPbZC,,solo,2025-04-09,1,Kam4e2r0n,,,,http://www.speedrun.com/iwzombies/run/mko6kexz,verified
Call of Duty: Infinite Warfare Zombies,,Beast From Beyond,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; 789kjr0l=21gev7xl,PC,13m 16.280s,https://www.youtube.com/watch?v=0VWGWYykY5w,,co-op,2025-03-13,2,Kam4e2r0n,MidgetBlaster,,,http://www.speedrun.com/iwzombies/run/zgjj1r0z,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; onvyp7nm=0139rzx1,PC,14m 59.970s,https://www.youtube.com/watch?v=EQmvU8yQYmY,,co-op,2025-03-01,2,Kam4e2r0n,MidgetBlaster,,,http://www.speedrun.com/iwzombies/run/y6gvejpm,verified
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; 6njo6684=5len58ml,PC,31m 29.650s,https://www.youtube.com/watch?v=QLHTyhHqqRE,,co-op,2025-02-19,2,Kam4e2r0n,MidgetBlaster,,,http://www.speedrun.com/iwzombies/run/y8o65lnm,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PC,17m 37.100s,https://www.youtube.com/watch?v=K1qTDkHYm3E,,solo,2025-02-12,1,Kam4e2r0n,,,,http://www.speedrun.com/iwzombies/run/z5legpey,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=81pnew8l; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,PC,36m 38.000s,https://youtu.be/CDzewWlUHJI,,solo,2022-11-24,1,Kam4e2r0n,,,,http://www.speedrun.com/iwzombies/run/m3xevldm,verified
Call of Duty: Infinite Warfare Zombies,,Beast From Beyond,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; 789kjr0l=21gev7xl,PC,18m 15.617s,https://www.youtube.com/watch?v=7eBDK1d4vKM,,solo,2022-11-23,1,Kam4e2r0n,,,,http://www.speedrun.com/iwzombies/run/m7xr329y,verified
