game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; 2lg32qnp=5leogzqo,Xbox 360,6m 36.000s,https://www.youtube.com/watch?v=--76BJGKpXk,,co-op,2019-10-12,3,Axolwaffles,Helaman_Hatcher,HolyRichtofen,,http://www.speedrun.com/bo2zombies/run/y81x3dwz,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 68kozzn2=jq645o71,Xbox 360,1m 43.000s,https://www.youtube.com/watch?v=KMqZJ2-JoTw,,co-op,2019-06-08,2,Helaman_Hatcher,HolyRichtofen,,,http://www.speedrun.com/bo2zombies/run/z1j3v5wz,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 5ly102l4=81wm425q,Xbox 360,51.000s,https://www.youtube.com/watch?v=3hrmJEGt4GE,,co-op,2019-06-08,2,Helaman_Hatcher,HolyRichtofen,,,http://www.speedrun.com/bo2zombies/run/m7q9e59z,verified
Call of Duty: Black Ops II Zombies,,Mob of the Dead,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; p85revng=5lmxo341,Xbox 360,2m 19.000s,https://www.youtube.com/watch?v=-8_J8bajook,,co-op,2019-06-08,2,Helaman_Hatcher,HolyRichtofen,,,http://www.speedrun.com/bo2zombies/run/zxkvjdkm,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=rqv7wwq6; wl3drko8=q5v99y2l; 5ly102l4=jq6mr71m,Xbox 360,10m 59.000s,https://www.twitch.tv/videos/435630915,,co-op,2019-06-07,4,HolyRichtofen,Helaman_Hatcher,Thomas Martinez,Ap3xedDragon6,http://www.speedrun.com/bo2zombies/run/yd6qvwqz,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=5leogzqo,Xbox 360,6m 28.000s,https://www.youtube.com/watch?v=LS4Yu64VPxk,,co-op,2019-02-12,2,Axolwaffles,HolyRichtofen,,,http://www.speedrun.com/bo2zombies/run/m3owwg4m,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=5leogzqo,Xbox 360,8m 58.000s,https://www.youtube.com/watch?v=f2kzruK8rcg,,co-op,2018-07-13,2,Axolwaffles,HolyRichtofen,,,http://www.speedrun.com/bo2zombies/run/mk92e63z,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 68kozzn2=jq645o71,Xbox 360,2m 16.000s,https://www.youtube.com/watch?v=zhSu3oX1e5I,,solo,2018-07-08,1,HolyRichtofen,,,,http://www.speedrun.com/bo2zombies/run/yo2jv30z,verified
Call of Duty: Black Ops II Zombies,,Buried,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 5ly102l4=81wm425q,Xbox 360,55.000s,https://www.youtube.com/watch?v=kVT5BD1EjYU,,solo,2018-07-08,1,HolyRichtofen,,,,http://www.speedrun.com/bo2zombies/run/z11jdo7z,verified
Call of Duty: Black Ops II Zombies,,Die Rise,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 68kozzn2=5le5pplo,Xbox 360,4m 55.000s,https://www.youtube.com/watch?v=fGaG2qmjDUc,,solo,2018-07-08,1,HolyRichtofen,,,,http://www.speedrun.com/bo2zombies/run/y4319r3z,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=9qjz7mg1,Xbox 360,2m 57.000s,https://www.youtube.com/watch?v=4yay9xROv9o&t=11s,,solo,2018-07-07,1,HolyRichtofen,,,,http://www.speedrun.com/bo2zombies/run/yvjjd74y,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=81wgw5q4; wl3drko8=q5v99y2l; 2lg32qnp=0130e315,Xbox 360,13m 58.000s,https://www.youtube.com/watch?v=yEXR-bRf_Bs&t=23s,,co-op,2018-06-05,2,HolyRichtofen,Waffles Is Here,,,http://www.speedrun.com/bo2zombies/run/y89q1edm,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=81wgjoq4,Xbox One,16m 6.000s,https://www.youtube.com/watch?v=V_Br2SRwG_k,,solo,2018-06-08,1,HolyRichtofen,,,,http://www.speedrun.com/bozombies/run/zx4v4wky,rejected
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=81wgjoq4,Xbox One,16m 6.000s,https://youtu.be/V_Br2SRwG_k,,solo,2018-01-08,1,HolyRichtofen,,,,http://www.speedrun.com/bozombies/run/me9kd60z,verified
