game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,26m 8.720s,https://youtu.be/m0g3XNPraO0?si=LMvPYArkTTHPGEMX,,solo,2025-03-28,1,Carzeyy,,,,http://www.speedrun.com/BO6Zombies/run/yoq8ng5z,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=14ovodkq; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,27m 15.970s,https://www.twitch.tv/videos/2415012629?t=3m23s,https://youtu.be/nYz61a-V4oY?si=6FVf8LkZ3usdUOP-,co-op,2025-03-25,2,Carzeyy,Bilsy ツ,,,http://www.speedrun.com/BO6Zombies/run/yoq5w57z,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,27m 10.880s,https://youtu.be/Gz_D8FK8YGU?si=Xl5EuJ4eCTzdo1sH,,solo,2025-03-18,1,Carzeyy,,,,http://www.speedrun.com/BO6Zombies/run/ylpjxv2m,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,28m 34.008s,https://youtu.be/POEUwBh9NYM?si=tIzoaAX-5XLfrmB4,,solo,2025-03-15,1,Carzeyy,,,,http://www.speedrun.com/BO6Zombies/run/m3wvrdqy,rejected
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,28m 33.910s,https://youtu.be/POEUwBh9NYM?si=MIHgt7zJiLE5o28V,,solo,2025-03-15,1,Carzeyy,,,,http://www.speedrun.com/BO6Zombies/run/men29q8m,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,30m 31.190s,https://studio.youtube.com/video/UEX7twTYEao/edit),https://youtu.be/UEX7twTYEao,solo,2025-03-08,1,Carzeyy,,,,http://www.speedrun.com/BO6Zombies/run/mr0x3l4m,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,31m 21.150s,https://youtu.be/_-YTja6vpV8?si=Y2gQRuyGnfw0lJ0c,,solo,2025-03-05,1,Carzeyy,,,,http://www.speedrun.com/BO6Zombies/run/z08qnejm,verified
Call of Duty: Black Ops 6 Zombies,,The Tomb,yn26gvjl=ln8kzvol; 68k16z3l=qyzjvg41; yn202mel=lx5854g1; 9l7y25pl=q5v5v8vl; rn1y7dvn=q8kdzmkq; 6njprv5n=q5v7gj7l,PC,31m 28.100s,https://youtu.be/Fw2A8NmyS28?si=4QKcS2t9ZTp3WGYp,,solo,2025-03-04,1,Carzeyy,,,,http://www.speedrun.com/BO6Zombies/run/z1vn8ejz,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,PC,19m 16.840s,https://youtu.be/_nHnorxw2ro?si=WOic2ykLVQ_QzgHI,,solo,2025-07-07,1,Carzeyy,,,,http://www.speedrun.com/iwzombies/run/zngj378m,verified
