game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PlayStation 5,37m 27.000s,https://m.youtube.com/watch?v=q_MVDY7nDQE,,co-op,2021-01-16,2,JGEFC10,Naymil,,,http://www.speedrun.com/bocwz/run/zqg6wo1m,rejected
