game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PlayStation 4,35m 11.046s,https://youtu.be/OIqktJfOO2c,,solo,2020-11-19,1,Senextica,,,,http://www.speedrun.com/bocwz/run/ylv1jk3m,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=81pozngq; gnxj7pgl=810y752l,PlayStation 4,13m 30.000s,https://youtu.be/wMAGzV_hZdc,,solo,2020-11-18,1,Senextica,,,,http://www.speedrun.com/bocwz/run/zxd832qy,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=81pozngq; gnxj7pgl=810y752l,PlayStation 4,14m 7.000s,https://www.twitch.tv/videos/806734631,,solo,2020-11-17,1,Senextica,,,,http://www.speedrun.com/bocwz/run/z09ll6ez,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=4qyomy4l; gnxj7pgl=810y752l,PlayStation 4,50m 11.000s,https://www.youtube.com/watch?v=tSFJdBBvAQ4&feature=youtu.be,,solo,2020-11-15,1,Senextica,,,,http://www.speedrun.com/bocwz/run/y4eqprqm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=81pozngq; gnxj7pgl=810y752l,PlayStation 4,14m 36.000s,https://www.youtube.com/watch?v=xT4T5RwiEw0&feature=youtu.be,,solo,2020-11-15,1,Senextica,,,,http://www.speedrun.com/bocwz/run/ywd3l70z,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=814g6d01; gnxj7pgl=810y752l,PlayStation 4,2m 30.020s,https://www.youtube.com/watch?v=qJ9G_pg4ZVw&t=21s,,co-op,2020-11-14,2,JrJohnWaffles,Senextica,,,http://www.speedrun.com/bocwz/run/y2dpnl7z,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=814g6d01; gnxj7pgl=810y752l,PlayStation 4,2m 27.900s,https://www.youtube.com/watch?v=EwWKi7ETg4A,,co-op,2020-11-14,2,JrJohnWaffles,Senextica,,,http://www.speedrun.com/bocwz/run/ywd3o6pz,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=rqvo0d7l; wledm3xn=814g6d01; gnxj7pgl=810y752l,PlayStation 4,2m 26.910s,https://www.youtube.com/watch?v=EwWKi7ETg4A,,co-op,2020-11-14,2,JrJohnWaffles,Senextica,,,http://www.speedrun.com/bocwz/run/ylv721km,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PlayStation 4,26m 8.000s,https://www.youtube.com/watch?v=tft0JVGHx5U,,solo,2020-11-03,1,Senextica,,,,http://www.speedrun.com/iwzombies/run/mk8516lm,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,PlayStation 4,27m 36.667s,https://www.youtube.com/watch?v=4ZZDtD1tQAk,,solo,2020-10-31,1,Senextica,,,,http://www.speedrun.com/iwzombies/run/yv9oox8z,verified
Call of Duty: Infinite Warfare Zombies,,Rave in the Redwoods,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; ylpkr68g=0q5v8d2l,PlayStation 4,31m 20.870s,https://www.twitch.tv/videos/786328643,,solo,2020-10-30,1,Senextica,,,,http://www.speedrun.com/iwzombies/run/mk8g6j1m,verified
