game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=jqzdwglp; rn1zvdlj=5lmpmylv,PC,1h 50m 38.000s,https://www.twitch.tv/videos/609908374,,solo,2020-05-01,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/zq4okl9m,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=jqzdwglp; rn1zvdlj=81w909l4,PC,10h 57m 24.000s,https://www.twitch.tv/videos/609909719,,solo,2020-05-01,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/z534o5dy,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=jqzdwglp; ylpgmdlg=21g36mqz,PC,1h 56m 26.000s,https://www.twitch.tv/videos/355732277,,solo,2019-02-11,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/z0672w9z,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=jqzdwglp; ylpgmdlg=jqzmwmlp,PC,4h 30m 29.000s,https://www.twitch.tv/videos/355732277,,solo,2019-02-11,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/zgxr1njm,verified
Call of Duty: Black Ops Zombies,,Shi No Numa,68ko6qn2=jqzdwglp; ylpgmdlg=klrrd2lp,PC,11h 24m 3.000s,https://www.twitch.tv/videos/355732659,,solo,2019-02-11,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/me94dx2z,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=xqk3g919,PC,1h 3m 12.000s,https://www.twitch.tv/videos/279369426,,solo,2018-03-07,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/mk7penvy,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=klrmdjqp; onv92m8m=21g366qz,PC,3h 13m 28.000s,https://www.twitch.tv/videos/109542815,,co-op,2017-01-31,2,Mr. Black OP,oxygenftw,,,http://www.speedrun.com/bozombies/run/zno3qnvy,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=z19vjjl4,PC,4h 11m 47.000s,https://www.twitch.tv/videos/91502718,,solo,2017-01-19,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/y9n251vz,verified
Call of Duty: Black Ops Zombies,,Moon,68ko6qn2=jqzdwglp; 38dpvx80=p12k6v1x,PC,11h 3m 39.000s,https://www.twitch.tv/videos/91502718,,solo,2017-01-19,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/yj143pgy,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=810pdjlv,PC,3h 3m 46.000s,https://www.twitch.tv/videos/123426531,,solo,2016-12-27,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/m75vnk0z,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=klrmdjqp; j84594n9=810pdjlv,PC,5h 13m 7.000s,https://www.twitch.tv/videos/85958472,,co-op,2016-12-27,2,Kuschel,oxygenftw,,,http://www.speedrun.com/bozombies/run/zn352d8y,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=jqzdwglp; j84594n9=9qj980l4,PC,7h 52m 18.000s,https://www.twitch.tv/videos/123426531,,solo,2016-12-27,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/z536g1ny,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=klrmdjqp; j84594n9=9qj980l4,PC,14h 21m 34.000s,https://www.twitch.tv/videos/85958829,,co-op,2016-12-27,2,Kuschel,oxygenftw,,,http://www.speedrun.com/bozombies/run/zpl5x4gm,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=mln74n1p,PC,8h 6m 48.000s,https://www.twitch.tv/videos/112276867,,solo,2016-12-23,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/zgv93lez,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=jqzdwglp; r8rq1rle=4qymvdq7,PC,3h 1m 53.000s,https://www.twitch.tv/videos/112276867,,solo,2016-12-13,1,oxygenftw,,,,http://www.speedrun.com/bozombies/run/z1onnnwm,verified
