game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Shaolin Shuffle,9l73pdpn=p12z9e41; yn2vqee8=xqk8okkq; ql6937l9=5lmon0m1; 6njo6684=5len58ml,PC,36m 47.267s,https://youtu.be/iOeOopTgQ9c,,co-op,2021-01-24,2,JesusSandal,TBT94DRAGON,,,http://www.speedrun.com/iwzombies/run/mk72d83y,verified
