game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=81pde681; 2lg396np=5leo55qo; jlzz6xl2=814k4d0l,PC,3m 6.081s,https://www.youtube.com/watch?v=DVUbx79vo_M,,solo,2021-05-09,1,MojoHero,,,,http://www.speedrun.com/bo3zombies/run/y8dv76wz,verified
