game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=0139rzx1,PlayStation 4,16m 33.230s,https://youtu.be/bRNV1CvW_yg?si=wZgPbic9B5bdRi_K,,solo,2024-08-26,1,RitZy7,,,,http://www.speedrun.com/iwzombies/run/yj9xed7z,verified
Call of Duty: Infinite Warfare Zombies,,Zombies in Spaceland,9l73pdpn=z19rxg81; yn2vqee8=xqk8okkq; ql6937l9=jq6576jl; onvyp7nm=rqvvdj6q,PlayStation 4,1m 55.860s,https://youtu.be/9dU54x9SHoQ?si=eEjt-agiq9z8FqGS,,solo,2024-08-15,1,RitZy7,,,,http://www.speedrun.com/iwzombies/run/ydlroqwz,rejected
