game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=814yeme1; 789671q8=814yeyv1,PC,9m 4.090s,https://www.twitch.tv/videos/1828567632,,solo,2023-05-24,1,eSter_,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/y862o6wm,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=814yeme1; 789671q8=rqvpwp6q,PC,8m 20.000s,https://www.twitch.tv/videos/1825595371,,solo,2023-05-21,1,eSter_,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/yonk39jz,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=814yeme1; 789671q8=rqvpwp6q,PC,9m 3.000s,https://www.twitch.tv/videos/1823872791,,solo,2023-05-19,1,eSter_,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/z5p7pj5m,verified
Call Of Duty Zombies Category Extension,BO3,25K Points,68kmpxzl=zqom2g41; kn0j593l=814yeme1; 789671q8=9qj0yn3l,PC,10m 53.000s,https://www.twitch.tv/videos/1820639249,,solo,2023-05-15,1,eSter_,,,,http://www.speedrun.com/call_of_duty_zombies_category_extension/run/znvrpqlm,verified
Call of Duty: Black Ops 3 Category Extension,,25K Points,onvx6jw8=ln8pdyjl; 6njxv458=14o8kkvq; kn034j0n=1926558q,PC,9m 4.090s,https://www.twitch.tv/videos/1828567632,,solo,2023-05-24,1,eSter_,,,,http://www.speedrun.com/bo3zce/run/zp5eljry,verified
Call of Duty: Black Ops 3 Category Extension,,25K Points,onvx6jw8=lr3vjzml; 6njxv458=14o8kkvq; kn034j0n=1926558q,PC,8m 20.000s,https://www.twitch.tv/videos/1825595371,,solo,2023-05-21,1,eSter_,,,,http://www.speedrun.com/bo3zce/run/y9wq1e2z,verified
Call of Duty: Black Ops 3 Category Extension,,25K Points,onvx6jw8=12vro54q; 6njxv458=14o8kkvq; kn034j0n=1926558q,PC,10m 53.000s,https://www.twitch.tv/videos/1820639249,,solo,2023-05-15,1,eSter_,,,,http://www.speedrun.com/bo3zce/run/y8nlkgdy,verified
Call of Duty: Black Ops III Zombies,,Der Eisendrache,wl33v49l=21g2928l; 2lg396np=5leo55qo; 38dw04n0=81wer8o1,PC,2m 50.410s,https://www.twitch.tv/videos/1820326666,,solo,2023-05-14,1,eSter_,,,,http://www.speedrun.com/bo3zombies/run/zpw424vy,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=5leo55qo; 789ye5nw=jqzv9pgl,PC,2m 21.500s,https://www.twitch.tv/videos/1819827873,,solo,2023-05-14,1,eSter_,,,,http://www.speedrun.com/bo3zombies/run/mk0272lz,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=21d3635q; 2lg396np=5leo55qo; p85pd5lg=zqom2np1,PC,2m 38.500s,https://www.twitch.tv/videos/1819907523,,solo,2023-05-12,1,eSter_,,,,http://www.speedrun.com/bo3zombies/run/y982r5nz,verified
Call of Duty: Black Ops III Zombies,,Shadows of Evil,0nwkydkn=0q5g4g2l; 2lg396np=5leo55qo; wlewprl6=jq6yg731,PC,2m 48.410s,https://www.twitch.tv/videos/1817509767,,solo,2023-05-11,1,eSter_,,,,http://www.speedrun.com/bo3zombies/run/z5p160nm,verified
