game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=5lmyj4lv; wl3drko8=q5v99y2l; 2lg32qnp=p12o4vdl,PC,2m 42.240s,https://youtu.be/fxtN8CvY7P8,,solo,2024-01-06,1,MrWaffler,,,,http://www.speedrun.com/bo2zombies/run/zxwj05em,verified
Call of Duty: Black Ops II Zombies,,TranZit,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; 2lg32qnp=p12o4vdl,PC,3m 2.570s,https://www.youtube.com/watch?v=5-eGIctuLfM,,co-op,2022-09-04,3,MrWaffler,Orbicc,oscarotter,,http://www.speedrun.com/bo2zombies/run/z0lp3loz,rejected
Call of Duty: Black Ops II Zombies,,Bus Depot,789x5q8w=zqo0w2qy; wl3drko8=q5v99y2l; yn23jdl5=81009651,PC,3m 9.660s,https://www.youtube.com/watch?v=5-eGIctuLfM,,co-op,2022-09-04,3,MrWaffler,Orbicc,oscarotter,,http://www.speedrun.com/bo2zombies/run/y6x0px6y,rejected
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=81pz3el7,PC,29m 8.630s,https://www.youtube.com/watch?v=CeA9HFGl968,,solo,2023-09-25,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/m3k158dy,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=gq79z5pl,PC,2m 50.900s,https://youtu.be/i5pPHmvbbDg,,solo,2023-07-13,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/mk00pnxz,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=jqzdwglp; rn1zvdlj=xqk957y1,PC,58.850s,https://youtu.be/GWPOjPCG6MU,,solo,2023-05-01,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/yl69r72y,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=5q82r4kq,PC,2m 32.450s,https://youtu.be/1tNhqjzJIe4,,solo,2023-04-14,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/zg256qdy,verified
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=5q82r4kq,PC,2m 32.450s,https://youtu.be/1tNhqjzJIe4?t=22,,solo,2023-04-14,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/meeqp88m,rejected
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=xqk3g919,PC,1h 1m 50.207s,https://youtu.be/XMt7MjlSTYY,,solo,2023-04-12,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/y6o1xwjy,rejected
Call of Duty: Black Ops Zombies,,Verrückt,68ko6qn2=jqzdwglp; onv92m8m=5q82r4kq,PC,2m 39.359s,https://youtu.be/z792FguqHyU,,solo,2023-04-10,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/yolw4o7y,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=xqk3g919,PC,1h 1m 9.100s,https://www.youtube.com/watch?v=S009xPXd1rI,https://youtu.be/qpiyVCXDh1w?si=n0rLmXCv4uiwA0sB,solo,2023-04-09,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/y9j585km,verified
Call of Duty: Black Ops Zombies,,Ascension,68ko6qn2=klrmdjqp; j84594n9=jq6ygv71,PC,2m 48.940s,https://youtu.be/OZKgVpcGQ5I,,co-op,2023-01-05,2,MrWaffler,Vistek,,,http://www.speedrun.com/bozombies/run/y2jv1v6z,verified
Call of Duty: Black Ops Zombies,,Shangri-La,68ko6qn2=klrmdjqp; p85rgxng=81p46yv1,PC,2m 40.900s,https://youtu.be/jIWZiq3GwCw,,co-op,2023-01-05,2,MrWaffler,Vistek,,,http://www.speedrun.com/bozombies/run/z0n6164m,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=jqzdwglp; rn1zvdlj=z195d2yq,PC,2m 44.400s,https://youtu.be/JSKoorLcwpo?t=296,,solo,2022-11-17,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/y8x7k35m,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=xqk3g919,PC,1h 2m 45.260s,https://youtu.be/1YeQM1dtGAI,,solo,2022-11-10,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/zgq02ejy,verified
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=jqzdwglp; rn1zvdlj=z195d2yq,PC,2m 46.000s,https://youtu.be/3gpbnKU8s1s,,solo,2022-08-09,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/zq9re11y,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=gq79z5pl,PC,2m 55.900s,https://youtu.be/wg1TszTQhJ8,,solo,2022-07-30,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/y4x9lpnz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=klrmdjqp; p85d45lg=jqzv9kml,PC,1m 46.900s,https://www.youtube.com/watch?v=GM6vOvz0lZg,,co-op,2022-07-13,2,MrWaffler,Orbicc,,,http://www.speedrun.com/bozombies/run/mkkx9v5m,verified
Call of Duty: Black Ops Zombies,,Kino Der Toten,68ko6qn2=klrmdjqp; r8rq1rle=gq79z5yl,PC,2m 43.567s,https://www.youtube.com/watch?v=g673HQIkUFg,,co-op,2022-07-13,2,MrWaffler,Orbicc,,,http://www.speedrun.com/bozombies/run/yddo7njy,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=gq7ovnlp,PC,2h 19m 16.000s,https://www.twitch.tv/videos/1507159661,,solo,2022-06-27,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/zgpodo0z,rejected
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=81pz3el7,PC,29m 55.500s,https://www.youtube.com/watch?v=UTNeuvi0Pks,,solo,2022-06-27,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/y2pw0wjz,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=gq79z5pl,PC,3m 1.450s,https://www.youtube.com/watch?v=mKt4fHao3tg,,solo,2022-06-27,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/zx7xlxgy,verified
Call of Duty: Black Ops Zombies,,Der Riese,68ko6qn2=jqzdwglp; p85d45lg=gq7ovnlp,PC,2h 23m 8.000s,https://www.twitch.tv/collections/CRjUNNbf5RagGw,https://www.twitch.tv/videos/1456048852,solo,2022-04-14,1,MrWaffler,,,,http://www.speedrun.com/bozombies/run/zq73kg5m,rejected
Call of Duty: Black Ops Zombies,,Call of the Dead,68ko6qn2=klrmdjqp; rn1zvdlj=z195d2yq,PC,2m 43.567s,https://www.youtube.com/watch?v=2UrO5sFGiTA&ab_channel=Vistek,,co-op,2018-06-06,2,MrWaffler,Vistek,,,http://www.speedrun.com/bozombies/run/y80j1xdm,verified
