game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops III Zombies,,Gorod Krovi,68kdwxyl=810w6w2q; 2lg396np=5leo55qo; ylqx7m8r=p12v5gdq,PlayStation 3,50m 8.000s,https://www.youtube.com/watch?v=ZK6nYv9DgeA,,solo,2023-09-26,1,ttvfer_playzz,,,,http://www.speedrun.com/bo3zombies/run/m3k1r9dy,verified
Call of Duty: Black Ops III Zombies,,Zetsubou No Shima,wlex34k8=5q8d4d3l; 2lg396np=5leo55qo; p85pd5lg=rqvvk45q,PlayStation 4,52m 29.000s,https://www.youtube.com/watch?v=cA8AfRlvCwE,,solo,2023-09-26,1,ttvfer_playzz,,,,http://www.speedrun.com/bo3zombies/run/yll0ogny,verified
