game,map,category,sub_category,platform,time_primary,main_video,other_links,game_type,date,player_count,player_1,player_2,player_3,player_4,run_url,status
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0137jrdl; 0nw715r8=gq70vzyl; dlo750j8=jq6w74jl,PC,2m 28.933s,https://youtu.be/xpRlnX2bhS4,,solo,2021-02-17,1,Symystery,,,,http://www.speedrun.com/bocwz/run/z50229ey,verified
Call of Duty: Black Ops Cold War Zombies,,Firebase Z,2lgr6kon=0q5zm8mq; 0nw715r8=810go35l; dlo750j8=jq6w74jl,PC,4m 40.033s,https://youtu.be/AIVPdE8RLpE,,co-op,2021-02-08,4,Symystery,Meta,Holofya,shino,http://www.speedrun.com/bocwz/run/zx6o26ez,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0q5zm8mq; wledm3xn=5lm6e4j1; gnxj7pgl=810y752l,PC,2m 2.533s,https://youtu.be/xt0jl31oz1U,,co-op,2021-02-08,4,Symystery,Meta,Holofya,shino,http://www.speedrun.com/bocwz/run/zqgvw1rm,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=814g6d01; gnxj7pgl=810y752l,PC,2m 51.467s,https://youtu.be/gh-d_SEQlSc,,solo,2020-12-23,1,Symystery,,,,http://www.speedrun.com/bocwz/run/yo3e57dy,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0137jrdl; wledm3xn=814g6d01; gnxj7pgl=810y752l,PC,2m 25.433s,https://youtu.be/Z-V8reShuhY,,solo,2020-12-23,1,Symystery,,,,http://www.speedrun.com/bocwz/run/y8rgne1m,verified
Call of Duty: Black Ops Cold War Zombies,,Die Maschine,2lgr6kon=0q5zm8mq; wledm3xn=xqk038n1; gnxj7pgl=810y752l,PC,1h 8m 42.000s,https://youtu.be/vpkYROiNV-4,,co-op,2020-11-28,4,Symystery,Meta,shino,KunoDemetries,http://www.speedrun.com/bocwz/run/me6lpkqz,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=5lemnvk1; 2lg396np=5leo55qo; ql659jn9=0q5x78m1,PC,3m 19.000s,https://www.youtube.com/watch?v=bdl3vByd_5E,,solo,2020-05-19,1,Symystery,,,,http://www.speedrun.com/bo3zombies/run/yok7de5z,verified
Call of Duty: Black Ops III Zombies,,Verruckt,38djgk18=rqvexz61; 2lg396np=0q56pm1p; ql659jn9=jqzv9eml,PC,46.790s,https://www.youtube.com/watch?v=LcMpT7V7yjM&feature=youtu.be,,co-op,2020-05-19,2,Symystery,Claire.,,,http://www.speedrun.com/bo3zombies/run/yjlgwp3z,verified
Call of Duty: Black Ops III Zombies,,Origins,dlo3exdl=9qjx2e3l; 2lg396np=0q56pm1p; ylp4gjlg=21dv5z41,PC,2m 51.990s,https://www.youtube.com/watch?v=It0fcq8L5l0&feature=youtu.be,,co-op,2020-05-19,2,Symystery,Claire.,,,http://www.speedrun.com/bo3zombies/run/mk3gqkvz,verified
Call of Duty: Black Ops III Zombies,,Shangri-La,ylqk4dzl=21d36o5q; 2lg396np=0q56pm1p; 789ye5nw=jqzv9pgl,PC,2m 1.220s,https://www.youtube.com/watch?v=Za1FNlJ1ctY&feature=youtu.be,,co-op,2020-05-19,2,Symystery,Claire.,,,http://www.speedrun.com/bo3zombies/run/z5jrkpnm,verified
Call of Duty: Black Ops III Zombies,,Kino Der Toten,5ly7ydkl=p12x944l; 2lg396np=0q56pm1p; jlzz6xl2=gq79pjvl,PC,3m 38.290s,https://www.youtube.com/watch?v=o3mCuEWI-OQ&feature=youtu.be,,co-op,2020-05-19,2,Symystery,Claire.,,,http://www.speedrun.com/bo3zombies/run/y65dqqpz,verified
